timestamp,x,y,yaw,accel,steer
1731412665.3879037,3.9989668358142367,-1.2391756357729877,1.5699544315316734,0.0,0.0
1731412665.4215615,3.998966835868792,-1.2391755702012996,1.5699544315316734,0.0,0.0
1731412665.471831,3.9989668359506254,-1.2391754718309436,1.5699544315316734,0.0,0.0
1731412665.5219896,3.998966836032461,-1.2391753734451956,1.5699544315316734,0.0,0.0
1731412665.5719829,3.9989668361142967,-1.2391752750440526,1.5699544315316734,0.0,0.0
1731412665.6219509,3.9989668361961326,-1.2391751766275116,1.5699544315316734,0.0,0.0
1731412665.6719916,3.9989668362779685,-1.2391750781955695,1.5699544315316734,0.0,0.0
1731412665.721977,3.998966836359806,-1.2391749797482234,1.5699544315316734,0.0,0.0
1731412665.7721846,3.9989668364416446,-1.2391748812854706,1.5699544315316734,0.0,0.0
1731412665.8223205,3.998966836523483,-1.2391747828073076,1.5699544315316734,0.0,0.0
1731412665.872051,3.9989668366053217,-1.2391746843137328,1.5699544315316734,0.0,0.0
1731412665.9220784,3.9989668366871607,-1.2391745858047432,1.5699544315316734,0.0,0.0
1731412665.9720562,3.998966836769002,-1.239174487280336,1.5699544315316734,0.0,0.0
1731412666.022092,3.998966836850843,-1.239174388740509,1.5699544315316734,0.0,0.0
1731412666.0720756,3.9989668369326843,-1.239174290185259,1.5699544315316734,0.0,0.0
1731412666.1221843,3.9989668370145255,-1.2391741916145842,1.5699544315316734,0.0,0.0
1731412666.1726656,3.998966837096368,-1.2391740930284818,1.5699544315316734,0.0,0.0
1731412666.2221,3.998966837178212,-1.2391739944269493,1.5699544315316734,0.0,0.0
1731412666.27213,3.9989668372600558,-1.2391738958099843,1.5699544315316734,0.0,0.0
1731412666.3220484,3.9989668373418996,-1.239173797177584,1.5699544315316734,0.0,0.0
1731412666.3720849,3.9989668374237435,-1.2391736985297466,1.5699544315316734,0.0,0.0
1731412666.4220958,3.99896683750559,-1.2391735998664692,1.5699544315316734,0.0,0.0
1731412666.4720783,3.9989668375874365,-1.2391735011877494,1.5699544315316734,0.0,0.0
1731412666.5222392,3.998966837669283,-1.2391734024935848,1.5699544315316734,0.0,0.0
1731412666.5726373,3.9989668377511296,-1.239173303783973,1.5699544315316734,0.0,0.0
1731412666.6220114,3.998966837832977,-1.2391732050589117,1.5699544315316734,0.0,0.0
1731412666.6723022,3.998966837914826,-1.2391731063183984,1.5699544315316734,0.0,0.0
1731412666.722303,3.9989668379966754,-1.2391730075624303,1.5699544315316734,0.0,0.0
1731412666.772289,3.9989668380785246,-1.2391729087910055,1.5699544315316734,0.0,0.0
1731412666.822335,3.998966838160374,-1.2391728100041215,1.5699544315316734,0.0,0.0
1731412666.8722272,3.998966838242225,-1.2391727112017756,1.5699544315316734,0.0,0.0
1731412666.9223425,3.998966838324077,-1.2391726123839657,1.5699544315316734,0.0,0.0
1731412666.9730523,3.998966838405929,-1.2391725135506888,1.5699544315316734,0.0,0.0
1731412667.0223308,3.998966838487781,-1.2391724147019432,1.5699544315316734,0.0,0.0
1731412667.072307,3.998966838569634,-1.2391723158377261,1.5699544315316734,0.0,0.0
1731412667.122349,3.9989668386514885,-1.239172216958035,1.5699544315316734,1.8409340381622314,0.0
1731412667.1722133,3.9989873008917045,-1.2294976422840398,1.5698172955286926,2.534055233001709,0.0
1731412667.2220664,3.9990206986318566,-1.201974295850814,1.5694911472167519,3.19840931892395,0.0
1731412667.2721272,3.999053748072844,-1.1571652037908873,1.5691927820922689,2.8445723056793213,0.0
1731412667.3220806,3.9990724449359836,-1.0950487232678316,1.5693381801116237,2.8445723056793213,0.0
1731412667.3726912,3.999173428705452,-1.014474642124055,1.569181849337733,2.8735086917877197,0.0
1731412667.4220693,3.9994813693390245,-0.9191162339383261,1.569666376790373,2.923936128616333,0.0
1731412667.4720469,3.9994046794323954,-0.8117964652852487,1.5690599310165245,2.923936128616333,0.0
1731412667.5218797,3.9992777508309523,-0.6922080379480401,1.5711508521914597,2.9312124252319336,0.0
1731412667.5721982,3.998931211388529,-0.5628011753539708,1.5734118139738462,2.9384889602661133,0.0
1731412667.621942,3.999111331266459,-0.4258979343764085,1.5709724212176899,2.9455959796905518,0.0
1731412667.6719897,3.9989597235265912,-0.2811449435775235,1.5716326990751042,2.9455959796905518,0.0
