timestamp,x,y,yaw,accel,steer
1731394980.1447012,-4.465213385264353,0.3051450563878832,-1.6485087559965539,2.4996113777160645,-0.014085621573030949
1731394980.177851,-4.4718444776748125,0.267428750072217,-1.670280749785386,2.49977707862854,-0.5235896706581116
1731394980.244752,-4.492881910198328,0.17855125613246725,-1.7487720653785825,-1.2764829397201538,-0.3781311511993408
1731394980.294712,-4.513414507604749,0.1117016002131311,-1.8151790093272617,2.5,-0.3912283480167389
1731394980.344705,-4.538385063791519,0.05561455539113158,-1.8817008103452706,1.5669748783111572,0.5235987901687622
1731394980.394685,-4.56441283176911,-0.007731343415376282,-1.9226976916256726,1.286704659461975,-0.34802180528640747
1731394980.428086,-4.581462013458406,-0.04824936252437218,-1.9425286072151224,2.5,0.5235987901687622
1731394980.494681,-4.608429510838669,-0.1401879938477416,-1.9167108048755612,-0.23693235218524933,-0.5224620699882507
1731394980.5448306,-4.635221097594182,-0.20959523951463016,-1.928038424722117,2.5,0.5235987901687622
1731394980.5947876,-4.663271645928532,-0.2757505642720096,-1.9446299142048349,2.5,0.341592401266098
1731394980.6447875,-4.6867119849188725,-0.3501272607730482,-1.915525651878929,2.5,-0.02927236817777157
1731394980.6947894,-4.711963138204389,-0.43364128985056427,-1.880035313999127,0.5557692050933838,0.5235987901687622
1731394980.7282457,-4.729102410814116,-0.49006220990359955,-1.867896825316539,-2.453707695007324,0.5235987901687622
1731394980.7948496,-4.75125297269956,-0.5951182796313371,-1.8001698137222795,2.5,-0.29353466629981995
1731394980.8447738,-4.767046724788872,-0.6563837543491787,-1.751359260823138,2.5,0.5016500353813171
1731394980.8947847,-4.776491648352971,-0.7197994044541508,-1.7172390031811622,1.3130851984024048,0.5235987901687622
1731394980.9448833,-4.777766976010594,-0.7863429238398405,-1.67517445571199,2.4999938011169434,0.5235987901687622
1731394980.9948847,-4.772675058750635,-0.8597662155039538,-1.614223385526855,0.05371936410665512,-0.47642630338668823
1731394981.0448267,-4.771320505933352,-0.9366488031987462,-1.5881082910433932,2.4999992847442627,0.5235932469367981
1731394981.0948706,-4.768503279274805,-1.0102927766144594,-1.5597456362673472,2.4993011951446533,0.5226738452911377
1731394981.144877,-4.753543824150243,-1.0927835599153677,-1.476935948482459,-2.494309663772583,-0.10660155117511749
1731394981.194697,-4.739268877333619,-1.1726136715756579,-1.4474759846284133,0.7147486805915833,-0.42033571004867554
1731394981.2448218,-4.729540015647494,-1.2383734509169766,-1.449699415089082,1.604171633720398,-0.18158239126205444
1731394981.2947848,-4.723294003206075,-1.295686441871663,-1.4593111489550081,0.41388610005378723,0.13863646984100342
1731394981.3449082,-4.715886903468284,-1.3502561241434232,-1.4523260420949273,2.5,0.5235987901687622
1731394981.3947096,-4.70433265956692,-1.4076146606448738,-1.4217099493022505,1.9917118549346924,-0.5235987901687622
1731394981.4448152,-4.696795886718744,-1.4718225071092554,-1.4121692546165014,2.4999990463256836,0.021598199382424355
1731394981.4947686,-4.684803949963261,-1.5428165429931213,-1.4011193764223573,2.5,-0.5235987901687622
1731394981.5448606,-4.672103043452358,-1.624481370852993,-1.3972986976892383,2.499999761581421,-0.5235987305641174
1731394981.5948439,-4.66500553370226,-1.7140090639673924,-1.4192741985524375,2.499804973602295,0.5225541591644287
1731394981.6281023,-4.6569801175716705,-1.7791318600094594,-1.4163894405777395,2.4805147647857666,0.4052644968032837
1731394981.6947346,-4.631831502006083,-1.914878201566791,-1.391950317538227,2.5,-0.5235987901687622
1731394981.7447953,-4.615111771721178,-2.020325099257505,-1.4077854652356885,2.4834721088409424,0.32428938150405884
1731394981.7948382,-4.600463405403469,-2.133525232378663,-1.4217511614600344,2.3000102043151855,-0.5235987901687622
1731394981.8449168,-4.581636313663656,-2.253048293866014,-1.4302119770132857,2.5,-0.1350347399711609
1731394981.894762,-4.570351270257205,-2.3707095965107254,-1.4517260170762112,2.5,0.5235987901687622
1731394981.9448867,-4.553204987447184,-2.49169409354525,-1.434652091765476,2.5,-0.5235987901687622
1731394981.9946432,-4.532210654677313,-2.6133230022567924,-1.3905484127258003,2.5,-0.0032760468311607838
1731394982.0448117,-4.501327315641312,-2.7397429822345356,-1.3402603186895183,-2.3926424980163574,0.5235987901687622
1731394982.0947762,-4.47068538999174,-2.8537695426662806,-1.3006036510245667,2.5,0.5235987901687622
1731394982.1446579,-4.43886507982982,-2.954817610067273,-1.2528678354228633,2.4999635219573975,-0.5235987901687622
1731394982.1948326,-4.408220906993832,-3.0456000686844673,-1.2581896081188961,2.499988317489624,-0.5235958099365234
1731394982.2447464,-4.38377172147181,-3.1414214596993846,-1.3039482369541706,2.4908852577209473,0.5109959244728088
