timestamp,x,y,z,yaw,accel,steer
2385.313212608,452202.9472974844,3949655.092616647,90.20252327993512,-2.06021108839247,0.0,-16.0
2385.413332064,452202.9470834744,3949655.091858625,90.19171459786594,-2.0628167351616753,0.0,-15.0
2385.513332512,452202.94112209394,3949655.093098451,90.18533268105239,-2.0609843444824216,0.0,-15.0
2385.613206272,452202.94095547474,3949655.0928352736,90.18473485391587,-2.058402920193143,0.0,-16.0
2385.728576,452202.9386679634,3949655.09373276,90.17548024840653,-2.061354070027669,0.0,-17.0
2385.814118944,452202.93936985097,3949655.090750409,90.17200318351388,-2.0623527815077036,0.0,-15.0
2385.914247136,452202.93851794227,3949655.089729309,90.1766487788409,-2.061394529554579,0.0,-16.0
2386.013306144,452202.93891951756,3949655.091064206,90.17196741048247,-2.0653164418538417,0.0,-17.0
2386.113482752,452202.936995304,3949655.0948923277,90.1706950198859,-2.061452557033963,0.0,-16.0
2386.216308416,452202.9381667269,3949655.09537568,90.17163521330804,-2.0616609768337675,0.0,-17.0
2386.313695008,452202.9363411662,3949655.0956413285,90.1512377038598,-2.0638939700656467,0.0,-17.0
2386.314566944,452202.9363411662,3949655.0956413285,90.1512377038598,-2.063005989922418,0.0,-17.0
2386.513589376,452202.9303775345,3949655.0958210328,90.13620165456086,-2.0609284464518227,0.0,-16.0
2386.613680992,452202.9318127005,3949655.094557463,90.12723287846893,-2.062678853352865,0.0,-15.0
2386.731545408,452202.9283334587,3949655.09494311,90.10887872148305,-2.0646307593451607,0.0,-17.0
2386.814339872,452202.9282980524,3949655.094514787,90.11513103824109,-2.0637113698323573,0.0,-15.0
2386.913952352,452202.92954360915,3949655.0957638538,90.11703812796623,-2.0614765133327917,0.0,-15.0
2387.013805504,452202.9286644247,3949655.0953667266,90.12000449933112,-2.063254070705838,0.0,-16.0
2387.113448608,452202.92656912684,3949655.0962067447,90.11378970742226,-2.0638875817192925,0.0,-17.0
2387.217337728,452202.9262033457,3949655.0961170066,90.1194094158709,-2.0623285590277782,0.0,-16.0
2387.313594912,452202.9257466469,3949655.095579146,90.11322185769677,-2.064599616156684,0.0,-16.0
2387.41379504,452202.9241071491,3949655.095927072,90.11431996244937,-2.0618244120279954,0.0,-16.0
2387.513917248,452202.92022158095,3949655.097754932,90.10203074105084,-2.062598732842339,0.0,-16.0
2387.614023232,452202.9204388013,3949655.0967415706,90.1000595651567,-2.0641481730143236,0.0,-17.0
2387.727815712,452202.9155046985,3949655.1020133053,90.08416850864887,-2.06079775153266,0.0,-15.0
2387.81403248,452202.91695597523,3949655.0981943393,90.07653256226331,-2.06415003628201,0.0,-17.0
2387.913544416,452202.9143408131,3949655.1015765625,90.0818000761792,-2.059517420450846,0.0,-17.0
2388.01385376,452202.9163970059,3949655.0998204784,90.0834772279486,-2.062170447455513,0.0,-16.0
2388.113569344,452202.9100615374,3949655.1013947,90.07676198147237,-2.0614663984510635,0.0,-16.0
2388.216529696,452202.90975007234,3949655.1022834545,90.07728877477348,-2.0605832095676,0.0,-16.0
2388.313423616,452202.9090032008,3949655.098879517,90.07130143418908,-2.0624406212700745,0.0,-16.0
2388.415118464,452202.90816798696,3949655.097318432,90.07261695992202,-2.06214143371582,0.0,-16.0
2388.51380192,452202.9060687407,3949655.0973537834,90.05727771576494,-2.0607993486192493,0.0,-16.0
2388.614132384,452202.9075737213,3949655.0967069413,90.06142909824848,-2.0627025434705946,0.0,-15.0
2388.733682528,452202.90343310795,3949655.095567543,90.04525586497039,-2.062194669935439,0.0,-15.0
2388.814100672,452202.90615250147,3949655.09784147,90.05510878097266,-2.062776807996962,0.0,-15.0
2388.913527808,452202.90328786004,3949655.093958518,90.0456373989582,-2.0630863766140415,0.0,-16.0
2389.013488416,452202.90108426014,3949655.0937332576,90.04443732369691,-2.060823571099176,0.0,-16.0
2389.11351536,452202.9008077746,3949655.0962927025,90.03438858408481,-2.0598882107204863,0.0,-16.0
2389.216471104,452202.89934934885,3949655.0936173094,90.03467131126672,-2.0611685418023002,0.0,-15.0
2389.313774368,452202.8973953378,3949655.093631598,90.03096357360482,-2.0648892211914065,0.0,-17.0
2389.41443216,452202.8967538599,3949655.094459263,90.03447420708835,-2.0600646887885206,0.0,-16.0
2389.513581984,452202.8953256466,3949655.0977524505,90.02261318918318,-2.061176261054145,0.0,-15.0
2389.61350032,452202.89643916435,3949655.098587612,90.02369336038828,-2.0636456231011286,0.0,-15.0
2389.728523104,452202.89643916435,3949655.098587612,90.02369336038828,-2.061681738959419,0.0,-15.0
2389.814506688,452202.8958461916,3949655.0975620593,90.00852805562317,-2.0602150811089404,0.0,-16.0
2389.913598784,452202.89660911914,3949655.096452965,90.0058592678979,-2.0626043226453996,0.0,-16.0
2390.013528608,452202.89466287545,3949655.0946095535,90.0011263936758,-2.0610785725911454,0.0,-16.0
2390.113866592,452202.895306994,3949655.0928333686,89.99083327502012,-2.0624017588297527,0.0,-18.0
2390.21696672,452202.8931494168,3949655.0936019225,90.00059058051556,-2.063244222005209,0.0,-15.0
2390.3137048,452202.8911113783,3949655.0943886773,89.99648924637586,-2.060917000664605,0.0,-16.0
2390.41443568,452202.89183784573,3949655.0943652885,90.00851510372013,-2.0612859276665585,0.0,-16.0
2390.514882592,452202.88696921046,3949655.0932282256,89.98421548306942,-2.0622705315483945,0.0,-17.0
2390.613820256,452202.88752845954,3949655.093705147,89.98556708917022,-2.061624243842231,0.0,-18.0
2390.729560704,452202.8864607696,3949655.097097582,89.98129747714847,-2.064025197347006,0.0,-16.0
2390.813456512,452202.889192165,3949655.098438872,89.98958225548267,-2.0647835472954643,0.0,-16.0
2390.913692736,452202.885702575,3949655.0966083556,89.99223248567432,-2.0661184455023878,0.0,-16.0
2391.01346608,452202.883659688,3949655.0979271573,89.98960806895047,-2.06348378499349,0.0,-16.0
2391.113630432,452202.8830466941,3949655.0977087575,89.98729075398296,-2.061813498602974,0.0,-17.0
2391.217024128,452202.8831347189,3949655.096397109,89.98940955568105,-2.063456368340386,0.0,-15.0
2391.313499552,452202.8825347081,3949655.100156322,89.98228213656694,-2.0646179826524524,0.0,-17.0
2391.413596928,452202.8837029691,3949655.099346931,89.98858046811074,-2.0651013675265846,0.0,-16.0
2391.514811648,452202.8825486056,3949655.102504578,89.97242329549044,-2.063385297987196,0.0,-17.0
2391.614437664,452202.88216946286,3949655.1038052156,89.97686090040952,-2.063641098022461,0.0,-16.0
2391.739145568,452202.88216946286,3949655.1038052156,89.97686090040952,-2.066049238416884,0.0,-16.0
2391.813734176,452202.8833970473,3949655.0992087573,89.9663704559207,-2.066706971910265,0.0,-16.0
2391.91362368,452202.87915157236,3949655.0970971175,89.96405570302159,-2.0632255893283427,0.0,-18.0
2391.91389184,452202.87915157236,3949655.0970971175,89.96405570302159,-2.0622252807617185,0.0,-17.0
2392.114454848,452202.8783292653,3949655.096545741,89.95306329242885,-2.0614818369547523,0.0,-15.0
2392.2167528,452202.8785312116,3949655.097641535,89.94728552363813,-2.0641755896674256,0.0,-16.0
2392.313797632,452202.8721530166,3949655.0936450437,89.93827540893108,-2.0620730251736115,0.0,-17.0
2392.413578208,452202.8718839193,3949655.0955907484,89.94240213464946,-2.0616878611246747,0.0,-15.0
2392.513638272,452202.87070003856,3949655.0986932833,89.93617335520685,-2.062164591471354,0.0,-16.0
2392.613488352,452202.8700674966,3949655.0982344747,89.94708728790283,-2.064019607543946,0.0,-16.0
2392.729868384,452202.8699264651,3949655.0984429657,89.92675746418536,-2.0645844438340935,0.0,-16.0
2392.813532992,452202.8714838131,3949655.098607957,89.9266775753349,-2.0634797922770183,0.0,-16.0
2392.913466016,452202.86752280063,3949655.096935869,89.9192736716941,-2.060508678860135,0.0,-17.0
2393.013433024,452202.8672193876,3949655.0968061322,89.92002330161631,-2.065822452121311,0.0,-15.0
2393.113534624,452202.8662232698,3949655.09540921,89.91831661108881,-2.064712476942274,0.0,-17.0
2393.21627648,452202.8656338506,3949655.0949026076,89.9202290000394,-2.064907321506076,0.0,-15.0
2393.313663616,452202.8646490336,3949655.093371931,89.91049626003951,-2.06546017964681,7.0,-16.0
2393.41492352,452202.86409500387,3949655.093384248,89.90984140802175,-2.06466429816352,13.0,-16.0
2393.513654496,452202.8577542322,3949655.08768287,89.89795568585396,-2.0618821733262807,42.0,-15.0
2393.614366304,452202.82165380137,3949655.0335877924,89.90060648974031,-2.072818756103516,42.0,-15.0
2393.729602208,452202.7507656844,3949654.910486824,89.90422621648759,-2.065290356106229,42.0,-21.0
2393.814883296,452202.6703393996,3949654.7580771493,89.88452040962875,-2.0640837571885857,42.0,3.0
2393.91379648,452202.5633504104,3949654.573684311,89.85679394658655,-2.056929341634115,42.0,-2.0
2394.013907488,452202.4695418392,3949654.3855973543,89.89131337311119,-2.052082982381185,27.0,6.0
2394.114481696,452202.3596007571,3949654.1963206627,89.8653409872204,-2.0517470618353952,13.0,-40.0
2394.216678976,452202.2564384936,3949654.0079480866,89.87361080292612,-2.049182140774197,-158.0,-66.0
2394.313779072,452202.1562443388,3949653.826678116,89.87341727409512,-2.0402238159179693,-422.0,-221.0
2394.413604256,452202.0746547531,3949653.67251195,89.89984396006912,-2.024497570461697,-422.0,-224.0
2394.514709792,452202.01595813764,3949653.5623706216,89.89997884258628,-1.9454439137776693,-422.0,-273.0
2394.61357328,452201.9772876479,3949653.467046297,89.89107059966773,-1.904895482381185,-2.0,-365.0
2394.732724,452201.95610162866,3949653.393304323,89.88697577174753,-1.8523132697211375,24.0,-482.0
2394.81348976,452201.9313118407,3949653.323839987,89.84711958095431,-1.8084708472357856,36.0,-474.0
2394.913515936,452201.9145233527,3949653.2451352514,89.85521095432341,-1.6774237704806862,45.0,-468.0
2395.01360784,452201.89677280217,3949653.0799959702,89.85566144715995,-1.5512065497504344,44.0,-467.0
2395.113711424,452201.9037054654,3949652.87627548,89.85274838004261,-1.4224228108723964,42.0,-401.0
2395.217018528,452201.93741338694,3949652.668764914,89.85647352784872,-1.233284105088976,46.0,68.0
2395.313636576,452202.01292301295,3949652.4769661184,89.83452684711665,-1.172518686930339,53.0,386.0
2395.4134856,452202.11760872765,3949652.257205437,89.8554807472974,-1.2346685129801431,50.0,449.0
2395.51440784,452202.2049676548,3949652.007945215,89.86219438258559,-1.3563806186252174,48.0,427.0
2395.61360224,452202.2595837608,3949651.741764194,89.86753954645246,-1.4510359480116106,48.0,422.0
2395.728630816,452202.2668080712,3949651.481663699,89.86540872137994,-1.6992820298936628,48.0,399.0
2395.813434688,452202.22623647505,3949651.221849233,89.87012637034059,-1.777637759738498,48.0,375.0
2395.914828544,452202.1427464824,3949650.9598576585,89.86603298224509,-2.0162347768147786,48.0,424.0
2396.013750944,452202.0161144463,3949650.7157852347,89.87561459373683,-2.172560007731121,48.0,401.0
2396.113618784,452201.8520354831,3949650.4974669274,89.87627207953483,-2.3591833021375868,48.0,278.0
2396.216744,452201.6485568048,3949650.303456376,89.89018681552261,-2.502350136650933,52.0,243.0
2396.313470272,452201.4107147146,3949650.134882731,89.87634016573429,-2.579286056518554,52.0,219.0
2396.413928352,452201.1538057235,3949649.986263535,89.89686047844589,-2.677819378323025,54.0,-38.0
2396.514667328,452200.87194214936,3949649.8594056787,89.86146646831185,-2.710626731024848,58.0,-133.0
2396.613598272,452200.5736155081,3949649.736787996,89.85898948460817,-2.667134602864583,57.0,-84.0
2396.72994272,452200.5736155081,3949649.736787996,89.85898948460817,-2.6348550872802736,59.0,-138.0
2396.81452976,452199.9573306238,3949649.4371460695,89.86841336637735,-2.643681386311849,57.0,-206.0
2396.91378112,452199.64149513043,3949649.2779716104,89.87529046460986,-2.6221885935465497,54.0,-303.0
2397.014428864,452199.3276864526,3949649.096069698,89.87592481356114,-2.466797658284505,51.0,-460.0
2397.113494656,452199.03179439413,3949648.8872309797,89.87636420689523,-2.322162568834093,49.0,-465.0
2397.2166208,452198.7768671785,3949648.634768859,89.89221121091396,-2.1379061567518445,47.0,-458.0
2397.314303776,452198.5711568309,3949648.3523575203,89.87913989741355,-1.9608289150661897,48.0,-461.0
2397.413609472,452198.430304234,3949648.048311374,89.8866786044091,-1.7864848208957256,48.0,-463.0
2397.513917504,452198.34667389496,3949647.7306507244,89.89548974484205,-1.7014876064724398,48.0,-447.0
2397.613529952,452198.3204388069,3949647.4125643815,89.87859212234616,-1.4423054741753476,48.0,-372.0
2397.72919376,452198.34739635995,3949647.100617448,89.87591851688921,-1.2797952592637805,50.0,-472.0
2397.813940608,452198.4343291671,3949646.792356598,89.87165315914899,-1.1434226972791888,48.0,-476.0
2397.913905152,452198.5578022265,3949646.5080829477,89.88368277531117,-0.9618533833821614,47.0,-473.0
2398.014684704,452198.72837034956,3949646.250677053,89.8793611060828,-0.7781756490071617,47.0,-474.0
2398.114401408,452198.9481035873,3949646.028057215,89.87551577016711,-0.5995510965983074,47.0,-473.0
2398.21670048,452199.19058301736,3949645.851125692,89.86261330265552,-0.4204576661851672,47.0,-473.0
2398.315299584,452199.46999771945,3949645.721896343,89.85640002042055,-0.22756394365098737,47.0,-474.0
2398.413756064,452199.76248571783,3949645.641266371,89.86448612064123,-0.050336309644910995,47.0,-474.0
2398.51488096,452200.07148850674,3949645.619821654,89.85126596596092,0.13961012268066408,48.0,-474.0
2398.613620288,452200.3775621667,3949645.654122702,89.84643147140741,0.31765666283501526,47.0,-472.0
2398.733916032,452200.6711732466,3949645.7482596394,89.82703878451139,0.5021437873840332,47.0,-474.0
2398.819848768,452200.9408794345,3949645.8910995387,89.84066323656589,0.6713919109768339,47.0,-474.0
2398.91357488,452201.18295220856,3949646.079315735,89.82194591872394,0.7590283109876845,48.0,-476.0
2399.014166176,452201.39151392446,3949646.307484894,89.82333246897906,1.0204102969699438,47.0,-476.0
2399.11355328,452201.55829385103,3949646.570881467,89.79606867302209,1.12012369940016,48.0,-477.0
2399.217534528,452201.6774216461,3949646.860416584,89.781653188169,1.3756125689612495,47.0,-476.0
2399.313843584,452201.7514323725,3949647.1697571753,89.76858846191317,1.4750374893082516,47.0,-467.0
2399.413533344,452201.75939711503,3949647.4771359446,89.76323129236698,1.7568119347837536,47.0,-415.0
2399.513721984,452201.71697649447,3949647.7744235815,89.76047224644572,1.9172557858308454,50.0,63.0
2399.613607648,452201.62126290624,3949648.065900501,89.75492231361568,1.9869366736889185,57.0,294.0
2399.728457568,452201.49634032114,3949648.3544742335,89.74229798372835,1.890403436655498,50.0,312.0
2399.813680192,452201.38738436776,3949648.6717040455,89.7510478477925,1.8076211151494215,49.0,320.0
2399.91414624,452201.33632562537,3949649.0045078853,89.73649961594492,1.5585793731345075,49.0,410.0
2400.013642816,452201.34023539035,3949649.3402875485,89.73201762512326,1.3929513395097524,48.0,401.0
2400.113642848,452201.39707443,3949649.6654820614,89.73510826844722,1.2163145277235246,47.0,264.0
2400.21694128,452201.51175325195,3949649.9702935545,89.73738139215857,1.0319788269466823,52.0,-90.0
2400.313720032,452201.68340139935,3949650.2525223,89.69965957384557,1.0087650070190433,59.0,-142.0
2400.413481056,452201.8744098009,3949650.5373457554,89.7041951911524,1.0397495515611437,55.0,-301.0
2400.513715328,452202.05688959954,3949650.8432286917,89.67259516008198,1.1518923801845975,52.0,-406.0
2400.61470848,452202.21670848585,3949651.175355241,89.67167208902538,1.2944359183841283,49.0,-144.0
2400.7316368,452202.3284353587,3949651.525686083,89.65175213385373,1.4489329509735107,56.0,44.0
2400.813641824,452202.3799102922,3949651.868203117,89.67115086968988,1.415287876447042,58.0,12.0
2400.91348752,452202.43872965325,3949652.2409197674,89.65189137123525,1.383572365336948,59.0,47.0
2401.013564416,452202.5156626287,3949652.6220229478,89.64759532548487,1.3903669206831188,58.0,-122.0
2401.113930208,452202.59568574745,3949653.0155902533,89.62151203863323,1.3932451036241322,57.0,-258.0
2401.216655168,452202.6826971731,3949653.416669215,89.61448434460908,1.4812122170130413,54.0,295.0
2401.314416768,452202.7286660048,3949653.832737018,89.60217636451125,1.5145516740481062,56.0,449.0
2401.41387904,452202.7585459045,3949654.242285598,89.5875206599012,1.4530794452561275,49.0,409.0
2401.515085952,452202.8340002485,3949654.661477299,89.59305112436414,1.2458223328060574,47.0,351.0
2401.614108864,452202.9826541968,3949655.044219879,89.58941877540201,0.9724264958699544,48.0,291.0
2401.728360928,452203.19833848835,3949655.3891057135,89.57819778751582,0.8685361463758683,53.0,-74.0
2401.814654016,452203.45298479585,3949655.68494768,89.57507841009647,0.826758756849501,58.0,-94.0
2401.913834464,452203.72595440404,3949655.9772244124,89.56739816535264,0.8961960890028213,56.0,-78.0
2402.013543872,452204.0029831958,3949656.297705067,89.55243943165988,0.9209605136447484,57.0,-56.0
2402.113596032,452204.2587099962,3949656.630985666,89.55215423088521,0.9319879972669814,58.0,-7.0
2402.217667808,452204.51742635394,3949656.975878578,89.55542338080704,0.9229568718804254,58.0,1.0
2402.313748832,452204.77848148695,3949657.3192714443,89.54109099786729,0.917373590257433,59.0,-12.0
2402.413509056,452205.05642695556,3949657.6754125943,89.5208597369492,0.9307107272677952,59.0,-68.0
2402.513718496,452205.3351980108,3949658.0391477216,89.52144587226212,0.9474664946662057,57.0,-123.0
2402.613611808,452205.6067855133,3949658.4090637793,89.50527178589255,0.9845826538933649,57.0,-92.0
2402.733254592,452205.87366128556,3949658.79296047,89.50346963573247,1.005619345347087,57.0,-235.0
2402.813518624,452206.12717817014,3949659.1991532724,89.47980599850416,1.0160720441606312,54.0,-275.0
2402.91419536,452206.3719867184,3949659.6090415427,89.48256750032306,1.1399328967200386,52.0,-258.0
2403.013653056,452206.5882053101,3949660.0390549917,89.47952820826322,1.2731686142815484,52.0,-246.0
2403.11370192,452206.74380683375,3949660.48364447,89.46608434990048,1.3354642410278323,53.0,-255.0
2403.216702688,452206.8615069841,3949660.9433938134,89.46479239687324,1.4717873765097726,53.0,-338.0
2403.313629792,452206.9243625972,3949661.404256533,89.4533492224291,1.521975535578198,51.0,-285.0
2403.413705632,452206.9486345921,3949661.8704595487,89.43710463587195,1.7185164602015048,50.0,-286.0
2403.514677152,452206.90559623914,3949662.326267891,89.41104700323194,1.8376734934860104,51.0,-287.0
2403.613967264,452206.82173884433,3949662.7669642074,89.40915072523057,1.9376207692835368,52.0,-214.0
2403.732301376,452206.6839543233,3949663.2094425955,89.41072261333466,2.030889561329977,57.0,75.0
2403.81360928,452206.51383589354,3949663.616640167,89.3930419003591,2.021235172902243,56.0,50.0
2403.914143008,452206.327634723,3949664.035613898,89.38794160448015,1.9816061310185622,57.0,189.0
2404.015074624,452206.1542929521,3949664.4644868933,89.37961332686245,1.9146972531160018,54.0,-2.0
2404.113954112,452206.00252603495,3949664.9062832813,89.36084164492786,1.8723489051342308,59.0,-61.0
2404.21662224,452205.87086424517,3949665.356348667,89.35994753427804,1.9061208981355329,57.0,4.0
2404.314217824,452205.7253314328,3949665.814270576,89.33981000166386,1.9209785946687357,59.0,192.0
2404.414165536,452205.5772097252,3949666.2679214966,89.36245357710868,1.8858144745244219,54.0,290.0
2404.51397104,452205.4269100004,3949666.7352599376,89.3587183849886,1.7794421193811918,45.0,385.0
2404.613967392,452205.3193140128,3949667.204288501,89.3053170721978,1.6042166995949514,0.0,409.0
2404.730830464,452205.2671275431,3949667.6717010685,89.30417433567345,1.4169088028801813,-8.0,400.0
2404.814993984,452205.3095986314,3949668.085237963,89.33027160167694,1.2493748190138076,0.0,403.0
2404.913958592,452205.4040015062,3949668.4733561436,89.32600297033787,1.0316048425038657,-8.0,404.0
2405.0138048,452205.5591610895,3949668.805507964,89.3321689851582,0.9506661245557999,0.0,413.0
2405.113598464,452205.7566856915,3949669.0726306173,89.31309228762984,0.6864410582648384,-166.0,418.0
2405.216877376,452205.98604602815,3949669.2809889535,89.32666391693056,0.5494482277764214,-305.0,428.0
