timestamp,x,y,yaw,accel,steer
1731074287.676434,3.6928654479569127,3.0087919363725506,-1.9883856757833525,1.2472578287124634,-0.2299349457025528
1731074287.726428,3.6283008061943978,2.8670225575787778,-2.0264455829902177,2.4823262691497803,-0.52091383934021
1731074287.7764359,3.560698490733757,2.7311669707288537,-2.0616631141189545,1.8729630708694458,-0.4202274680137634
1731074287.8264298,3.4913130729640414,2.6070471368986228,-2.0959188845117307,2.8932106494903564,0.06869764626026154
1731074287.8764424,3.4213329275527267,2.4858100951615025,-2.1106390120942815,2.999913454055786,-0.5088446140289307
1731074287.9264262,3.350331027992538,2.3650131918153425,-2.1146136623042118,-2.9976449012756348,0.19823002815246582
1731074287.9764068,3.2781291706288473,2.2478194333967534,-2.0950220721423314,-2.999852180480957,-0.5234522819519043
1731074288.0264182,3.209096955491274,2.1356639084925146,-2.0602790185301934,1.2354737520217896,-0.5229610800743103
1731074288.0764165,3.1399995740572018,2.0417972660905903,-2.0271834662105332,2.8269875049591064,-0.5190123915672302
1731074288.1264193,3.073218846964717,1.9481469439298318,-2.015568680773785,2.9372544288635254,0.48687121272087097
1731074288.176419,3.012253782759934,1.862189944799825,-2.0223628756177767,1.1264022588729858,0.5235944390296936
1731074288.2264185,2.9637163843605108,1.7748851876631375,-2.019752212168276,-2.992767572402954,-0.24838630855083466
1731074288.27642,2.920880145998693,1.6911099145994362,-2.011332412843961,1.495241403579712,-0.5197627544403076
1731074288.3264358,2.8773784034027434,1.6194400857338636,-2.0106299741372737,2.722991704940796,-0.2012397050857544
1731074288.3764641,2.837189862051121,1.5559134932211083,-2.029340113341965,2.9966695308685303,0.4742121696472168
1731074288.4264357,2.7993816843896653,1.4888439805327882,-2.052851911310583,2.997938632965088,-0.5235965847969055
1731074288.4764304,2.757913918010779,1.4183864059574858,-2.0870114578905343,-2.9936938285827637,-0.29127201437950134
1731074288.526423,2.713777342296618,1.3505924204718152,-2.1408483486164043,-2.999915361404419,-0.27849656343460083
1731074288.5764205,2.669983171675831,1.2938726283930955,-2.1969536374537726,-2.999999523162842,0.31650644540786743
1731074288.6264236,2.625451347549852,1.2498110504611555,-2.255514403171063,-0.10937686264514923,-0.5234519839286804
1731074288.6764474,2.585091456735977,1.2058210069122206,-2.297815105217387,2.7106945514678955,0.351119726896286
1731074288.7264183,2.5461300503493605,1.175345990326698,-2.341832714237094,-0.5394200682640076,-0.17734086513519287
1731074288.7764378,2.5152470813841896,1.144644196565487,-2.3676807033345306,1.0669468641281128,-0.5125471353530884
1731074288.8264337,2.4877987210081343,1.1228632640480625,-2.4015477412992827,2.999887466430664,-0.5227751135826111
1731074288.8768592,2.4579909177706645,1.1050963974016141,-2.440001042511577,2.9982194900512695,-0.37841811776161194
1731074288.9264362,2.4197068295514703,1.0856871988029693,-2.490766622019431,2.087127208709717,0.3840964138507843
1731074288.9764073,2.3726431373947023,1.0622035713828246,-2.535763318495823,2.011704206466675,0.23558999598026276
1731074289.0264401,2.323030679391208,1.0344001386086688,-2.5472780975812124,-2.0161354541778564,0.31985577940940857
1731074289.0764368,2.2726392696153814,0.9989386884201281,-2.5320303376971025,2.9299497604370117,-0.5208387970924377
1731074289.1264195,2.2278046115536534,0.9647625133177566,-2.510114707733687,1.867698311805725,-0.26879802346229553
1731074289.1764214,2.174877611555411,0.9286215171029452,-2.507490266282709,2.8544132709503174,0.49008163809776306
1731074289.2264068,2.1152848184496293,0.8898476599645355,-2.5207914750139078,-0.9747417569160461,-0.06398704648017883
1731074289.2764344,2.05547442137266,0.8480066223776376,-2.5159675290805015,-1.6011890172958374,-0.056605007499456406
1731074289.3264377,2.003527415042302,0.8103573699915609,-2.526379427459655,-2.8296422958374023,-0.5005941390991211
1731074289.3764005,1.960751152452987,0.7738260546882822,-2.533086210586579,-2.9027886390686035,-0.461619108915329
1731074289.4264278,1.9267451934081978,0.7388420584034863,-2.532319161678574,2.999934434890747,-0.3866904675960541
1731074289.4764142,1.8990715328904124,0.7057886836966597,-2.52709914912029,2.9992387294769287,0.4382260739803314
1731074289.526428,1.8730209903714965,0.6805405575588519,-2.498476723948545,2.9785995483398438,0.4957033395767212
1731074289.576414,1.8442119400577626,0.6511543664382383,-2.44626401257034,2.943286895751953,0.409014493227005
1731074289.6264298,1.812787525005472,0.6134525804037836,-2.3728025135612087,1.2219027280807495,0.4126758873462677
1731074289.6764035,1.7796726098261197,0.5664877888585859,-2.291160794024019,-2.3574132919311523,0.42555496096611023
1731074289.726427,1.7484544493111258,0.5138561889627418,-2.2139920066736143,-0.569421112537384,0.5196977853775024
