timestamp,x,y,z,yaw,v_horizontal,v_vertical,accel,steer
1879.133697344,452265.3580488408,3949677.744412884,90.03346525877714,-2.247762023925781,0.019216992298650846,-0.08793748976874127,1.0,11.0
1879.233541664,452265.35267775645,3949677.748178267,90.04167665354908,-2.2436412743462455,0.027732075580547234,0.07629705472976454,2.0,12.0
1879.33377376,452265.35880197934,3949677.7413862417,90.00201861467212,-2.245412709554036,0.025997526688031045,-0.045655829314121675,1.0,12.0
1879.433543904,452265.36167454504,3949677.7407087693,90.00382095575333,-2.2431411200629348,0.037722759399331174,0.07386146713470691,1.0,11.0
1879.551347328,452265.3676462574,3949677.739056607,89.97869186010212,-2.243812694973416,0.0035957143864678463,0.059959091965232234,2.0,13.0
1879.63356576,452265.3676533315,3949677.733956881,89.96303517371416,-2.245640560574002,0.0019594181077587144,0.013042450185828568,1.0,11.0
1879.733771264,452265.3650828788,3949677.7406445616,89.99909329973161,-2.243186637030708,0.005515357848601246,-0.06335310165083734,1.0,11.0
1879.83394848,452265.365974145,3949677.741773235,89.99756615422666,-2.2449322526719837,0.01121184163932088,-0.05664850493606759,1.0,11.0
1879.933782432,452265.362496464,3949677.741347168,90.00844466406852,-2.242581873575847,0.012271412679881764,0.008780582162180528,1.0,11.0
1880.036566048,452265.35895535414,3949677.7447716757,89.99817159678787,-2.2438821682400176,0.03647557811047422,-0.05770318272570808,2.0,12.0
1880.133715232,452265.35883489443,3949677.7467025244,89.98421592451632,-2.2437586602105037,0.03193018955072898,0.039001719649890076,1.0,11.0
1880.234484672,452265.357471357,3949677.7459415314,89.98548605386168,-2.2470167168511286,0.02751115302180096,0.01295775810923298,1.0,12.0
1880.33424816,452265.36468945077,3949677.7464347626,89.95364070963115,-2.2439545694986975,0.008320479550327225,0.006833495330589898,2.0,12.0
1880.433781184,452265.36331374553,3949677.7480064556,89.94883418548852,-2.245292129516602,0.025428084340209024,-0.04415811563361355,1.0,11.0
1880.549520256,452265.3588971026,3949677.7433245773,89.96944116335362,-2.247811533610026,0.027694335159414805,-0.04051994239695198,1.0,12.0
