timestamp,x,y,z,yaw,v_horizontal,v_vertical,accel,steer
2231.049155008,452255.33827844623,3949687.0613421123,93.71272836439312,0.31196371459960937,0.03538300349632381,-0.028456120001412993,0.0,-2.0
2231.146845888,452255.3370464251,3949687.0627697683,93.72987617366016,0.31240717230902787,0.017995540465601825,0.05616288995404022,0.0,0.0
2231.245916832,452255.3402521673,3949687.063175506,93.7268929881975,0.31003962453206385,0.04405452376216446,0.015536739883953845,0.0,-1.0
2231.346438336,452255.336544495,3949687.059729877,93.73697437904775,0.3117835099962023,0.011856693888341199,0.002205434538465307,0.0,-1.0
2231.446048832,452255.33604529087,3949687.0588623686,93.7378540225327,0.31470511372884113,0.006279650817725725,-0.04060976948447279,0.0,-1.0
2231.565123104,452255.33745991817,3949687.05550402,93.74321919493377,0.31343383280436204,0.0188869618774267,0.002804932726027139,0.0,0.0
2231.646249888,452255.34190557833,3949687.058743749,93.73638184275478,0.3161691097683377,0.03869316599884778,0.004739228496846978,0.0,-1.0
2231.74661952,452255.3373956411,3949687.0585124614,93.7493990957737,0.31350011189778654,0.03881570045065906,-0.030867153126381323,0.0,-2.0
2231.846102368,452255.3365209479,3949687.059427069,93.74902074132115,0.31525025261773015,0.015644926786143036,-0.004120987518951009,0.0,-1.0
2231.946286144,452255.3415158337,3949687.0612448677,93.7476587658748,0.3140437867906361,0.025651532877633842,0.003545559342680471,0.0,0.0
2232.04958464,452255.3443541917,3949687.060282662,93.74662994872779,0.3144845826890733,0.019450085747953646,0.004929354957517639,0.0,1.0
2232.146782272,452255.34286855545,3949687.062283694,93.75441006477922,0.3131164118448893,0.00595346701272479,0.008594127261697893,0.0,-1.0
2232.147373312,452255.34286855545,3949687.062283694,93.75441006477922,0.31344048733181445,0.009318974124148616,-0.0018781010811554115,0.0,-1.0
2232.346430496,452255.34189028403,3949687.058601457,93.74479971360415,0.3146124827067059,0.01975963690733431,-0.004253418806269424,0.0,0.0
2232.446717376,452255.34149283834,3949687.0597820184,93.74071771558374,0.3141999020046658,0.018145608663621873,-0.018515295803769847,0.0,1.0
2232.571008608,452255.3432640874,3949687.061609495,93.74534679763019,0.312472519768609,0.016258618573875137,-0.05127278217049353,0.0,0.0
2232.646398496,452255.3473853684,3949687.060500902,93.74045920930803,0.31376136864556214,0.012953691109316642,0.006853496958437582,0.0,0.0
2232.746301856,452255.34839962365,3949687.0583307925,93.74446383491158,0.31554424964057076,0.009312190515634144,0.0004995329014196932,0.0,0.0
2232.846368352,452255.35017030133,3949687.0587039297,93.74241557251662,0.31861038970947286,0.004565863606339716,0.04201321575910353,0.0,1.0
2232.946396096,452255.3483862626,3949687.0553981187,93.74535003211349,0.3158246714274089,0.020905692598943853,-0.02839800076124073,0.0,0.0
2233.051088128,452255.35001510894,3949687.056293346,93.74122965987772,0.31877688598632803,0.042006715084526094,-0.06529086398975979,0.0,0.0
2233.147235968,452255.3481542276,3949687.057029534,93.73984481021762,0.3123490117390951,0.028627526341278093,-0.0888284967765269,0.0,1.0
2233.246324896,452255.34949191945,3949687.057080619,93.74084156937897,0.3119779552883573,0.013647566807551186,0.01700125907488341,0.0,0.0
2233.346535552,452255.3462215729,3949687.055008551,93.75078841019422,0.31383350372314456,0.014539429011412712,-0.07690637231460941,0.0,0.0
2233.446397056,452255.3471858918,3949687.0575971915,93.74689843505621,0.3166885621812608,0.011057466038402219,-0.048818034443318684,0.0,-1.0
2233.562554016,452255.3493830399,3949687.057581132,93.74527204874903,0.3113774507310656,0.03967113019998709,0.02566017029093881,0.0,0.0
2233.64634208,452255.3511280336,3949687.060182422,93.73477274458855,0.3144403966267904,0.019647679602584567,-0.039334878461832784,0.0,0.0
2233.747343296,452255.35865139525,3949687.0596221252,93.73765136580914,0.31039031812879775,0.003855568497801078,0.018871959743926754,0.0,0.0
2233.74744672,452255.35865139525,3949687.0596221252,93.73765136580914,0.3175158530341254,0.023907823425535296,-0.09978149027522827,0.0,-1.0
