timestamp,timestamp,topic,msg,timestamp,topic,msg,timestamp,topic,msg
1724054453.8267474,1724054453.8267474,/camera/imu,"header: 
  seq: 64617
  stamp: 
    secs: 1724054453
    nsecs: 822750092
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: -0.001745329238474369
  y: 0.0
  z: -0.001745329238474369
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: 0.5817341847790597
  y: -8.999362513868357
  z: -2.41243577003479
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054453.8267474,/novatel/oem7/bestpos,"header: 
  seq: 5610
  stamp: 
    secs: 1724054453
    nsecs: 825458544
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368890400
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.68984765523541
lon: 128.4717182587625
hgt: 94.21484389528632
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.023620128631592
lon_stdev: 2.3307929039001465
hgt_stdev: 2.8823812007904053
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054453.8267474,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1514, 1524]"
1724054453.930423,1724054453.930423,/camera/imu,"header: 
  seq: 64637
  stamp: 
    secs: 1724054453
    nsecs: 922944069
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.005235987715423107
  y: 0.003490658476948738
  z: -0.005235987715423107
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: 0.6080122590065002
  y: -9.007304047658875
  z: -2.41243577003479
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054453.930423,/novatel/oem7/bestpos,"header: 
  seq: 5611
  stamp: 
    secs: 1724054453
    nsecs: 929951792
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368890500
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.68984761527302
lon: 128.4717182877984
hgt: 94.22517960891128
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.0235824584960938
lon_stdev: 2.3309757709503174
hgt_stdev: 2.8821659088134766
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054453.930423,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1515, 1524]"
1724054453.93066,1724054453.93066,/camera/imu,"header: 
  seq: 64637
  stamp: 
    secs: 1724054453
    nsecs: 922944069
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.005235987715423107
  y: 0.003490658476948738
  z: -0.005235987715423107
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: 0.6080122590065002
  y: -9.007304047658875
  z: -2.41243577003479
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054453.93066,/novatel/oem7/bestpos,"header: 
  seq: 5611
  stamp: 
    secs: 1724054453
    nsecs: 929951792
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368890500
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.68984761527302
lon: 128.4717182877984
hgt: 94.22517960891128
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.0235824584960938
lon_stdev: 2.3309757709503174
hgt_stdev: 2.8821659088134766
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054453.93066,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1515, 1524]"
1724054454.0267487,1724054454.0267487,/camera/imu,"header: 
  seq: 64655
  stamp: 
    secs: 1724054454
    nsecs:  13118505
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.001745329238474369
  y: 0.001745329238474369
  z: 0.0
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: 0.5687856674194336
  y: -8.993446270200693
  z: -2.41243577003479
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054454.0267487,/novatel/oem7/bestpos,"header: 
  seq: 5612
  stamp: 
    secs: 1724054454
    nsecs:  25973680
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368890600
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.68984753297037
lon: 128.47171811571525
hgt: 94.22665435634553
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.023488759994507
lon_stdev: 2.3310441970825195
hgt_stdev: 2.881972312927246
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054454.0267487,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1514, 1524]"
1724054454.0268846,1724054454.0268846,/camera/imu,"header: 
  seq: 64655
  stamp: 
    secs: 1724054454
    nsecs:  13118505
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.001745329238474369
  y: 0.001745329238474369
  z: 0.0
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: 0.5687856674194336
  y: -8.993446270200693
  z: -2.41243577003479
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054454.0268846,/novatel/oem7/bestpos,"header: 
  seq: 5612
  stamp: 
    secs: 1724054454
    nsecs:  25973680
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368890600
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.68984753297037
lon: 128.47171811571525
hgt: 94.22665435634553
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.023488759994507
lon_stdev: 2.3310441970825195
hgt_stdev: 2.881972312927246
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054454.0268846,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1514, 1524]"
1724054454.1284006,1724054454.1284006,/camera/imu,"header: 
  seq: 64676
  stamp: 
    secs: 1724054454
    nsecs: 118322134
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.0
  y: -0.001745329238474369
  z: 0.0
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: 0.5576094526638535
  y: -9.0319242477417
  z: -2.432049036026001
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054454.1284006,/novatel/oem7/bestpos,"header: 
  seq: 5613
  stamp: 
    secs: 1724054454
    nsecs: 128080560
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368890700
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.689847595248374
lon: 128.4717180958545
hgt: 94.21336923539639
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.0234217643737793
lon_stdev: 2.331319808959961
hgt_stdev: 2.8817620277404785
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054454.1284006,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1517, 1524]"
1724054454.1290176,1724054454.1290176,/camera/imu,"header: 
  seq: 64676
  stamp: 
    secs: 1724054454
    nsecs: 118322134
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.0
  y: -0.001745329238474369
  z: 0.0
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: 0.5576094526638535
  y: -9.0319242477417
  z: -2.432049036026001
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054454.1290176,/novatel/oem7/bestpos,"header: 
  seq: 5613
  stamp: 
    secs: 1724054454
    nsecs: 128080560
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368890700
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.689847595248374
lon: 128.4717180958545
hgt: 94.21336923539639
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.0234217643737793
lon_stdev: 2.331319808959961
hgt_stdev: 2.8817620277404785
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054454.1290176,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1517, 1524]"
1724054454.2259147,1724054454.2259147,/camera/imu,"header: 
  seq: 64696
  stamp: 
    secs: 1724054454
    nsecs: 218519449
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.0
  y: 0.0
  z: 0.003490658476948738
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: 0.5811593836649549
  y: -9.052590242959443
  z: -2.4165603337602746
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054454.2259147,/novatel/oem7/bestpos,"header: 
  seq: 5614
  stamp: 
    secs: 1724054454
    nsecs: 225358320
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368890800
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.68984757644703
lon: 128.47171818152032
hgt: 94.22419426590204
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.023277997970581
lon_stdev: 2.3308773040771484
hgt_stdev: 2.881448745727539
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054454.2259147,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1527, 1525]"
1724054454.2263393,1724054454.2263393,/camera/imu,"header: 
  seq: 64696
  stamp: 
    secs: 1724054454
    nsecs: 218519449
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.0
  y: 0.0
  z: 0.003490658476948738
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: 0.5811593836649549
  y: -9.052590242959443
  z: -2.4165603337602746
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054454.2263393,/novatel/oem7/bestpos,"header: 
  seq: 5614
  stamp: 
    secs: 1724054454
    nsecs: 225358320
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368890800
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.68984757644703
lon: 128.47171818152032
hgt: 94.22419426590204
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.023277997970581
lon_stdev: 2.3308773040771484
hgt_stdev: 2.881448745727539
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054454.2263393,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1527, 1525]"
1724054454.3252974,1724054454.3252974,/camera/imu,"header: 
  seq: 64717
  stamp: 
    secs: 1724054454
    nsecs: 323726416
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.05061454698443413
  y: -0.001745329238474369
  z: -0.02094395086169243
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: 0.4928969990036589
  y: -16.218316285984486
  z: 0.018019214731062966
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054454.3252974,/novatel/oem7/bestpos,"header: 
  seq: 5615
  stamp: 
    secs: 1724054454
    nsecs: 324751504
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368890900
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.68984762839994
lon: 128.47171811707045
hgt: 94.21678724046797
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.0232343673706055
lon_stdev: 2.3308775424957275
hgt_stdev: 2.881495714187622
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054454.3252974,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1540, 1532]"
1724054454.3261743,1724054454.3261743,/camera/imu,"header: 
  seq: 64717
  stamp: 
    secs: 1724054454
    nsecs: 323726416
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.05061454698443413
  y: -0.001745329238474369
  z: -0.02094395086169243
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: 0.4928969990036589
  y: -16.218316285984486
  z: 0.018019214731062966
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054454.3261743,/novatel/oem7/bestpos,"header: 
  seq: 5615
  stamp: 
    secs: 1724054454
    nsecs: 324751504
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368890900
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.68984762839994
lon: 128.47171811707045
hgt: 94.21678724046797
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.0232343673706055
lon_stdev: 2.3308775424957275
hgt_stdev: 2.881495714187622
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054454.3261743,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1540, 1532]"
1724054454.441232,1724054454.441232,/camera/imu,"header: 
  seq: 64738
  stamp: 
    secs: 1724054454
    nsecs: 428932428
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.93549644947052
  y: 0.0
  z: -0.07330382615327835
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: -0.7013354045304965
  y: -7.150222258070025
  z: 4.790933237846217
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054454.441232,/novatel/oem7/bestpos,"header: 
  seq: 5616
  stamp: 
    secs: 1724054454
    nsecs: 440852048
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368891000
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.68984772489246
lon: 128.47171801800292
hgt: 94.19001297373325
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.0232136249542236
lon_stdev: 2.33030104637146
hgt_stdev: 2.8815150260925293
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054454.441232,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1546, 1527]"
1724054454.4414806,1724054454.4414806,/camera/imu,"header: 
  seq: 64738
  stamp: 
    secs: 1724054454
    nsecs: 428932428
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.93549644947052
  y: 0.0
  z: -0.07330382615327835
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: -0.7013354045304965
  y: -7.150222258070025
  z: 4.790933237846217
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054454.4414806,/novatel/oem7/bestpos,"header: 
  seq: 5616
  stamp: 
    secs: 1724054454
    nsecs: 440852048
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368891000
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.68984772489246
lon: 128.47171801800292
hgt: 94.19001297373325
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.0232136249542236
lon_stdev: 2.33030104637146
hgt_stdev: 2.8815150260925293
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054454.4414806,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1546, 1527]"
1724054454.52491,1724054454.52491,/camera/imu,"header: 
  seq: 64755
  stamp: 
    secs: 1724054454
    nsecs: 514099836
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.09948376566171646
  y: 0.05585053563117981
  z: 0.05235987901687622
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: 0.9442538918253862
  y: -9.685974147680689
  z: 4.539283402480884
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054454.52491,/novatel/oem7/bestpos,"header: 
  seq: 5617
  stamp: 
    secs: 1724054454
    nsecs: 524335216
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368891100
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.68984726265545
lon: 128.4717173686641
hgt: 94.35247685201466
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.0142366886138916
lon_stdev: 2.3276100158691406
hgt_stdev: 2.856321334838867
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054454.52491,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1551, 1528]"
1724054454.5260746,1724054454.5260746,/camera/imu,"header: 
  seq: 64755
  stamp: 
    secs: 1724054454
    nsecs: 514099836
  frame_id: ""camera_imu_optical_frame""
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 0.0
orientation_covariance: [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
angular_velocity: 
  x: 0.09948376566171646
  y: 0.05585053563117981
  z: 0.05235987901687622
angular_velocity_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]
linear_acceleration: 
  x: 0.9442538918253862
  y: -9.685974147680689
  z: 4.539283402480884
linear_acceleration_covariance: [0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01]",1724054454.5260746,/novatel/oem7/bestpos,"header: 
  seq: 5617
  stamp: 
    secs: 1724054454
    nsecs: 524335216
  frame_id: ""gps""
nov_header: 
  message_name: ""BESTPOS""
  message_id: 42
  message_type: 0
  sequence_number: 0
  time_status: 180
  gps_week_number: 2328
  gps_week_milliseconds: 368891100
sol_status: 
  status: 0
pos_type: 
  type: 16
lat: 35.68984726265545
lon: 128.4717173686641
hgt: 94.35247685201466
undulation: 28.600000381469727
datum_id: 61
lat_stdev: 2.0142366886138916
lon_stdev: 2.3276100158691406
hgt_stdev: 2.856321334838867
stn_id: ""\0\0\0\0""
diff_age: 0.0
sol_age: 0.0
num_svs: 15
num_sol_svs: 14
num_sol_l1_svs: 14
num_sol_multi_svs: 14
reserved: 0
ext_sol_stat: 
  status: 6
galileo_beidou_sig_mask: 0
gps_glonass_sig_mask: 51",1724054454.5260746,/base_board/controller_cmd,"layout: 
  dim: []
  data_offset: 0
data: [1551, 1528]"
