timestamp,x,y,z,yaw,v_horizontal,v_vertical,accel,steer
1385.7221912,452260.12911263586,3949678.2081348947,88.4284568252042,1.5497360093990964,0.004098143531583023,0.008016909626068373,0.0,-1.0
1385.821153696,452260.1302004487,3949678.2083764286,88.43111196625978,1.5466578516695237,0.01849188513806589,0.019531580115363156,0.0,-2.0
1385.92194736,452260.12854161946,3949678.208749807,88.41408902127296,1.5502140186627706,0.017728692340049992,0.02161052598080786,0.0,-2.0
1386.024171968,452260.1287969417,3949678.20630561,88.41240725759417,1.5486130786869263,0.03075962047112981,-0.06522414976651275,0.0,-1.0
1386.121440736,452260.13542081096,3949678.209641453,88.40285010356456,1.5511005556053588,0.050005314548988,-0.0027908792641032805,0.0,-1.0
1386.221184192,452260.13142844086,3949678.206964255,88.38647474627942,1.5498298361566334,0.026309818731045508,-0.07550753159668969,0.0,-2.0
1386.32126352,452260.12264574034,3949678.1992961834,88.39408775232732,1.5465718315045045,0.05128655958385953,0.01215103671223473,0.0,-2.0
1386.421263744,452260.12319759064,3949678.2011638,88.38536978885531,1.5499659836292268,0.03606244156618891,-0.031875799975890226,0.0,-1.0
1386.537795136,452260.11699394044,3949678.1950700614,88.38911123946309,1.5522940721379386,0.007984157846475722,-0.027725948782665655,0.0,-1.0
1386.62112208,452260.11699311354,3949678.1897151615,88.37724076770246,1.5494720430109237,0.02510234560606243,-0.00844871934718758,0.0,-2.0
1386.721293024,452260.11159418675,3949678.1829202427,88.3853610130027,1.5486481750806178,0.04738517928327421,0.002171259615630524,0.0,-1.0
1386.821489696,452260.11483200884,3949678.189232163,88.39145681634545,1.5485951676103806,0.020407852786169918,-0.0495415325185074,0.0,-1.0
1386.9211848,452260.11704539467,3949678.1876172437,88.37722209561616,1.5497979339361196,0.011294719714349722,-0.004727521240338854,0.0,-1.0
1387.02404672,452260.1190028486,3949678.1872780034,88.37219965737313,1.552157442212105,0.04799018118995104,-0.024453550982646642,0.0,-2.0
1387.121495936,452260.12194631144,3949678.1889306013,88.36902207415551,1.5526609185602933,0.01726403731358261,0.027014757713968617,0.0,-2.0
1387.221007424,452260.1200359293,3949678.1839302755,88.36008418444544,1.548934677441915,0.02236049485555032,-0.020674220378040082,0.0,-1.0
1387.32118896,452260.11538861203,3949678.1855827114,88.3604262555018,1.547247802562184,0.03808374803135805,0.013927133628876437,0.0,-2.0
1387.421435776,452260.1158625712,3949678.1855583848,88.35887888260186,1.5481470267772675,0.011385115535541964,0.0037337275963311893,0.0,-2.0
1387.54014432,452260.11445694306,3949678.187021463,88.35465463809669,1.5517683270374933,0.025517926296741097,0.027813324947019737,70.0,0.0
1387.54089552,452260.11445694306,3949678.187021463,88.35465463809669,1.5464000531964834,0.033961242092958,-0.03287712026528966,70.0,0.0
1387.721202144,452260.1201410771,3949678.202892439,88.32242197357118,1.5501197759972678,0.3341270782575863,-0.25787839252204414,70.0,0.0
1387.821866304,452260.11711691425,3949678.312967584,88.34896091930568,1.5583377524415654,1.2708903421061843,0.12453261977367525,70.0,0.0
1387.921588416,452260.13753060903,3949678.478400679,88.35132023505867,1.5337717460526363,1.9047903712274212,0.01835688067576835,70.0,0.0
1388.024078336,452260.1540144032,3949678.6454155957,88.35981881711632,1.5696874223537747,1.9665219429508252,0.12988955343278463,70.0,0.0
1388.121165088,452260.1500410839,3949678.807521213,88.36345228552818,1.5534787953363527,1.8433772167884208,0.02782828198532583,70.0,0.0
