timestamp,x,y,z,yaw,accel,steer
2043.206800544,452197.4624667251,3949667.121816284,88.46528236847371,-0.39576817152235233,0.0,-39.0
2043.303148064,452197.46313066833,3949667.119757101,88.46753757447004,-0.39051468827989355,0.0,-40.0
2043.403101824,452197.46291451325,3949667.119104093,88.46981696877629,-0.38612057071261946,0.0,-39.0
2043.503152128,452197.46065430756,3949667.1178235067,88.47476740460843,-0.39033275349934904,0.0,-39.0
2043.604783104,452197.4614652729,3949667.116226084,88.48213103041053,-0.3908326416015625,0.0,-38.0
2043.719032672,452197.4612811241,3949667.1119798445,88.46901817899197,-0.3893617248535158,0.0,-39.0
2043.803073824,452197.46175432095,3949667.109166341,88.4562409631908,-0.3843504664103191,0.0,-39.0
2043.903073376,452197.45804911794,3949667.105234122,88.46012873481959,-0.38941669125027134,0.0,-40.0
2044.004265536,452197.4589369146,3949667.1029920476,88.45766436867416,-0.38979746331108955,0.0,-38.0
2044.103636736,452197.460054279,3949667.1005345457,88.45240407343954,-0.3887298109266495,0.0,-38.0
2044.206400416,452197.45933020074,3949667.0991843003,88.45341823715717,-0.38462330203586165,0.0,-39.0
2044.303775936,452197.4576811257,3949667.103823029,88.46296800859272,-0.3881528633965386,0.0,-40.0
2044.403925536,452197.4575287325,3949667.1017435687,88.4616831233725,-0.38657480875651073,0.0,-40.0
2044.503493504,452197.4577350923,3949667.1092407773,88.47078075166792,-0.39074174075656465,0.0,-40.0
2044.603101536,452197.4578664625,3949667.1075287387,88.46945541352034,-0.3902680714925129,0.0,-39.0
2044.718296032,452197.45666213194,3949667.1026416426,88.46407715883106,-0.3890614725748696,1.0,-38.0
2044.71837744,452197.45666213194,3949667.1026416426,88.46407715883106,-0.38350214725070525,0.0,-40.0
2044.903416608,452197.4558206356,3949667.094665863,88.45957672875375,-0.38602714114718983,0.0,-39.0
2045.003318336,452197.4558049178,3949667.0955705717,88.45397548843175,-0.38846775563557956,0.0,-39.0
2045.103260448,452197.4569004975,3949667.099517059,88.46076188515872,-0.38999922858344177,0.0,-38.0
2045.206269216,452197.4571548222,3949667.0983306654,88.45774581935257,-0.38861415523952914,0.0,-38.0
2045.303521376,452197.4536004075,3949667.0989159774,88.4623556388542,-0.39192784372965495,0.0,-39.0
2045.403347456,452197.4554959121,3949667.1009892616,88.46000897139311,-0.3886249355740018,0.0,-39.0
2045.503364096,452197.456315281,3949667.100154073,88.44818351231515,-0.38999776458740254,0.0,-38.0
2045.603871904,452197.4562508993,3949667.100268704,88.44633608683944,-0.38819172583685996,0.0,-38.0
2045.718123776,452197.45453514,3949667.100282731,88.44208588451147,-0.3883181618584528,0.0,-38.0
2045.803376032,452197.45502394903,3949667.099014661,88.43949089758098,-0.3889709710015193,0.0,-38.0
2045.903899968,452197.4546705341,3949667.0989142526,88.43939107749611,-0.3872700737847224,0.0,-39.0
2046.003737952,452197.4560842583,3949667.0985943126,88.43844575900584,-0.38740449523925796,0.0,-38.0
2046.103671104,452197.45515520463,3949667.108750763,88.45296249445528,-0.3888688905504015,0.0,-38.0
2046.206517568,452197.45605406957,3949667.1105227806,88.45024266466498,-0.3938016255696613,0.0,-38.0
2046.303520128,452197.4618204942,3949667.107701551,88.44459818303585,-0.38512704976399753,0.0,-39.0
2046.403485952,452197.46133805625,3949667.1090151086,88.44574900250882,-0.3903955722384982,0.0,-39.0
2046.504746336,452197.459207258,3949667.1089324187,88.45174996461719,-0.3884971686469185,0.0,-38.0
2046.60437664,452197.4600830792,3949667.1088286443,88.44808846339583,-0.38814860449896926,0.0,-39.0
2046.720486528,452197.4592969656,3949667.109283971,88.45214521326125,-0.388746979607476,0.0,-39.0
2046.803439296,452197.45819682075,3949667.1079339995,88.47179480921477,-0.3903701519436307,0.0,-38.0
2046.903506592,452197.4613897507,3949667.11234102,88.46417148411274,-0.3868656116061742,0.0,-39.0
2047.003772224,452197.4605886288,3949667.1112069446,88.46316365990788,-0.3867837609185115,0.0,-38.0
2047.10359648,452197.4597205292,3949667.1107534566,88.45599710103124,-0.3881162634955515,0.0,-38.0
2047.206456832,452197.4597151788,3949667.1100648767,88.45860002376139,-0.3882993960910373,0.0,-39.0
2047.3037544,452197.4621351854,3949667.108819803,88.45218142401427,-0.38571051873101125,0.0,-39.0
2047.404010784,452197.46022968006,3949667.108940358,88.45916710328311,-0.38851140933566636,0.0,-38.0
2047.504094304,452197.46386192646,3949667.1129668616,88.46264960616827,-0.3874556020100912,0.0,-38.0
2047.60364608,452197.4665366619,3949667.1139910063,88.4606977822259,-0.38928692796495235,0.0,-40.0
2047.71886176,452197.4644505563,3949667.1052228794,88.45953393727541,-0.3846420678032767,0.0,-39.0
2047.804527936,452197.4647399212,3949667.101987255,88.46426306199282,-0.38589245351155604,0.0,-39.0
2047.903725792,452197.46448429016,3949667.1049024556,88.46289883553982,-0.383618468390571,0.0,-38.0
2048.004209184,452197.462911616,3949667.103182349,88.46808547712862,-0.3904130071004231,0.0,-38.0
2048.104464992,452197.46782562975,3949667.1129564294,88.46323140431195,-0.3933741387261283,0.0,-38.0
2048.207218496,452197.46597153303,3949667.1082736333,88.46980058867484,-0.3851351682874893,0.0,-38.0
2048.304435072,452197.46586099354,3949667.1054371786,88.46794466115534,-0.38047367180718317,0.0,-38.0
2048.404340192,452197.4657773039,3949667.1070794747,88.4685706794262,-0.3860007892184788,0.0,-38.0
2048.504057632,452197.4681427358,3949667.1088213725,88.46573487948626,-0.38329705471462683,0.0,-38.0
2048.60390048,452197.469370897,3949667.1066311607,88.47000774741173,-0.37980848524305544,0.0,-39.0
2048.724695136,452197.4717611091,3949667.1073550503,88.47064996138215,-0.3800417929755318,0.0,-39.0
2048.804108096,452197.4719827403,3949667.1088051684,88.47291639726609,-0.378557167900933,0.0,-38.0
2048.903934944,452197.47257860797,3949667.100897611,88.46791186463088,-0.38400443098280196,0.0,-38.0
2049.004153856,452197.4731418802,3949667.1049898136,88.4663013573736,-0.38420699479844866,0.0,-37.0
2049.105269984,452197.4782146853,3949667.1030539153,88.47069173119962,-0.38824935404459643,0.0,-38.0
2049.207353056,452197.4768365397,3949667.1063801055,88.48416701890528,-0.38883961062961153,0.0,-38.0
2049.304212896,452197.4732982715,3949667.1019844227,88.48488842695951,-0.3827565739949546,0.0,-39.0
2049.403940672,452197.4750120128,3949667.1030246946,88.48091890197247,-0.38536647966172966,0.0,-39.0
2049.505255264,452197.476977478,3949667.111604053,88.48474335297942,-0.3904333699544272,0.0,-37.0
2049.603991328,452197.4764204791,3949667.113222093,88.48121604509652,-0.3887849104139538,0.0,-39.0
2049.720281376,452197.47980390734,3949667.11800051,88.47726596705616,-0.38859845055474185,0.0,45.0
2049.804346016,452197.47980941914,3949667.119098689,88.48339159879833,-0.39114646911621104,0.0,34.0
2049.904335808,452197.480059093,3949667.116802113,88.47914927080274,-0.3893457539876302,0.0,4.0
2050.005036736,452197.4834610982,3949667.114825927,88.48139666765928,-0.3926191160413955,1.0,-1.0
2050.104410944,452197.48393473955,3949667.1180998087,88.48038696870208,-0.39781976233588323,47.0,-41.0
2050.20696448,452197.51573327894,3949667.09602475,88.43626665882766,-0.3960162523057727,59.0,-22.0
2050.305445952,452197.6327643288,3949667.0533248624,88.48557622451335,-0.38824722459581185,59.0,53.0
2050.405913472,452197.786909831,3949666.981526259,88.49478514492512,-0.35013208770751963,59.0,473.0
2050.505473984,452198.00480310625,3949666.9125990598,88.49732140731066,-0.3840319807264542,54.0,445.0
2050.60407088,452198.23275983095,3949666.822115781,88.50094207935035,-0.5311104795667861,51.0,434.0
2050.72411136,452198.45945266634,3949666.685413217,88.50900572817773,-0.6978783942328558,49.0,426.0
2050.805305888,452198.66711573413,3949666.5199382775,88.56192393321544,-0.8640714908175998,48.0,423.0
2050.904226368,452198.82319324696,3949666.3006718424,88.55079213064164,-1.0604857245551218,47.0,423.0
2051.004740864,452198.95369520807,3949666.076268854,88.57120349351317,-1.1595000356038414,47.0,426.0
2051.10494288,452199.03389895783,3949665.8141416004,88.60034873150289,-1.4093533189561636,47.0,423.0
2051.20741664,452199.06386351073,3949665.5538873,88.54969690553844,-1.6143561520046659,47.0,426.0
2051.304796128,452199.06206255546,3949665.281774767,88.61955431103706,-1.7959369116889106,47.0,425.0
2051.404269984,452199.0175315039,3949665.0229189736,88.71917866449803,-1.8693491261800135,47.0,424.0
2051.505478016,452198.85038746346,3949664.76653958,88.45378536451608,-2.1366207682291662,47.0,419.0
2051.604494272,452198.6968079815,3949664.5358776953,88.45977543573827,-2.305936701456706,47.0,420.0
2051.718159808,452198.6352749076,3949664.3547080215,89.06587636098266,-2.500001887003581,47.0,420.0
2051.804463392,452198.399092362,3949664.1855454226,89.05910035967827,-2.6889098137749565,48.0,424.0
2051.90461264,452198.1363143242,3949664.0651238207,89.01984059344977,-2.8709888644748256,47.0,417.0
2052.004714912,452197.8657361572,3949664.007278481,89.04380047507584,-3.058307956271701,47.0,410.0
2052.10455552,452197.57853815984,3949663.983590271,89.02607441693544,3.0471886912399166,47.0,414.0
2052.20749424,452197.28895954654,3949664.016794997,89.01493880432099,2.851538131072816,48.0,190.0
2052.304656384,452197.0613841373,3949664.056306652,88.18138172011822,2.68666662364009,53.0,-106.0
2052.404923552,452196.80245252006,3949664.1974238255,88.17026272416115,2.66737754418588,59.0,-44.0
2052.40546672,452196.80245252006,3949664.1974238255,88.17026272416115,2.7336284224139615,58.0,-115.0
2052.604640448,452196.2203559502,3949664.4886302114,88.14466069824994,2.735934615447816,54.0,-455.0
2052.72048,452195.85170034284,3949664.6647238825,88.95769662875682,2.9196538740741187,48.0,-451.0
2052.80470528,452195.526886168,3949664.7511022934,88.97421793825924,3.114511746931106,48.0,-457.0
2052.904795776,452195.187967908,3949664.777647746,88.98620048444718,-3.0720982666015626,48.0,-460.0
2053.004465024,452194.8544567198,3949664.7364233863,88.97151494771242,-2.8307872670491534,48.0,-459.0
2053.104488992,452194.5310353543,3949664.642210766,88.95393313840032,-2.629017203436957,48.0,-452.0
2053.209373056,452194.23832531075,3949664.4897009595,88.94996697083116,-2.479116253323025,48.0,-417.0
2053.304557152,452193.9833264155,3949664.299673567,88.95384492073208,-2.3036424865722664,49.0,-272.0
2053.405640128,452193.75960076414,3949664.0685295216,88.94703293964267,-2.1881209547254783,53.0,-54.0
2053.504503744,452193.56591869524,3949663.8077799487,88.95410153083503,-2.1454861958821625,58.0,-27.0
2053.605817856,452193.3810019038,3949663.527581629,88.95408263336867,-2.193769051445855,59.0,-401.0
2053.721753792,452193.17626436264,3949663.245713804,88.94962501619011,-2.1336927761501734,52.0,-466.0
2053.804537824,452192.9688743495,3949662.9383631162,88.91648236010224,-2.0502607065836593,49.0,-449.0
2053.905109856,452192.81988309295,3949662.6170892487,88.89842877723277,-1.7710814531114372,48.0,-276.0
2054.005336736,452192.7384615633,3949662.277274852,88.93273886386305,-1.6347134162055124,53.0,39.0
2054.105712992,452192.70243964193,3949661.9414235456,88.9309361949563,-1.619165245903863,59.0,-4.0
2054.207691616,452192.67731642444,3949661.597455384,88.9392976872623,-1.6593644476996527,58.0,138.0
2054.304703424,452192.64577922923,3949661.2404879658,88.9418567204848,-1.6622652893066407,56.0,346.0
2054.404795424,452192.60489429825,3949660.879245289,88.95304688997567,-1.7755469072129992,50.0,274.0
2054.50554384,452192.5238619595,3949660.509798886,88.95407883357257,-1.9472760382758252,51.0,224.0
2054.60524608,452192.3872555598,3949660.173188069,88.96627332828939,-2.0267558508978953,53.0,372.0
2054.721922496,452192.2162061162,3949659.8484631493,88.95264921337366,-2.1360644497341577,49.0,317.0
2054.80503232,452192.013239315,3949659.5498331403,88.92603875976056,-2.3276986033121743,49.0,407.0
2054.906793024,452191.763009153,3949659.281636839,88.93788556847721,-2.472687979804145,48.0,417.0
2055.004732512,452191.47807633644,3949659.0599717037,88.94673426821828,-2.6585694274902343,46.0,359.0
2055.104812576,452191.16444482794,3949658.896844079,88.93692513462156,-2.858918350219726,48.0,346.0
2055.209614528,452190.8431204663,3949658.7982748235,88.9091116655618,-3.019346496582031,49.0,286.0
2055.306450432,452190.5117540441,3949658.6866186317,89.16902776621282,3.1325487104998992,51.0,-107.0
2055.405537472,452190.16384124313,3949658.691785741,89.16913495678455,3.06198782793154,59.0,-302.0
2055.505335584,452189.79408860306,3949658.806946604,88.90205850172788,-3.117129187689887,52.0,-464.0
2055.604745088,452189.42477918364,3949658.817528636,88.91571017820388,-3.034346333821615,47.0,-448.0
2055.724629632,452189.0624547797,3949658.7652684795,88.89605899807066,-2.7601297607421875,47.0,-447.0
2055.805376896,452188.7229534289,3949658.655192868,88.87621953524649,-2.667381618923611,48.0,-451.0
2055.90491232,452188.4191422378,3949658.488828276,88.87491423543543,-2.4946713443332245,48.0,-448.0
2056.004805184,452188.1614802239,3949658.2763601583,88.8866628985852,-2.3395276913113063,48.0,-449.0
2056.104945536,452187.9476411766,3949658.0303942463,88.90089316293597,-2.148957197401259,48.0,-447.0
2056.20816752,452187.7809483302,3949657.7448136043,88.88302225805819,-1.9213790130615238,48.0,-447.0
2056.30491024,452187.6588728866,3949657.438064472,88.89321037009358,-1.7285608859592014,48.0,-419.0
2056.404930336,452187.59211690456,3949657.125793981,88.86742522008717,-1.6375482449001744,49.0,-384.0
2056.505419264,452187.5847505274,3949656.809536598,88.87939123157412,-1.412779069688585,51.0,-183.0
2056.605064928,452187.6206271035,3949656.495042723,88.87782777100801,-1.3242600131564672,55.0,26.0
2056.72056832,452187.6933067338,3949656.1950659095,88.88814850337803,-1.3339780188666452,58.0,-10.0
2056.804947296,452187.7753506463,3949655.8824978936,88.89820146560669,-1.3777166307237416,59.0,-7.0
2056.905036224,452187.83547950076,3949655.538863157,88.87462970148772,-1.3676065402560766,59.0,-1.0
2057.005252576,452187.89745901694,3949655.1921090777,88.88588342536241,-1.3667755228678389,58.0,23.0
2057.105904704,452187.97141966847,3949654.8465650165,88.90798151120543,-1.3863342437744144,57.0,159.0
2057.208097024,452188.0295843029,3949654.482534616,88.91216954961419,-1.4262166900634767,54.0,180.0
2057.305657984,452188.0759897651,3949654.108895458,88.90805132687092,-1.51637276034885,53.0,169.0
2057.405434272,452188.0956433009,3949653.7350925603,88.92420158162713,-1.6021834242078996,53.0,177.0
2057.50785152,452188.07667834824,3949653.35415869,88.90819276869297,-1.6838187713623052,53.0,185.0
2057.605147552,452188.02605061413,3949652.977454286,88.89504390116781,-1.7699304860432947,52.0,245.0
2057.720832576,452187.9525340182,3949652.605894679,88.93634097278118,-1.8817861718071835,51.0,296.0
2057.806417152,452187.830747997,3949652.2415295085,88.93556259479374,-1.950489376491971,50.0,369.0
2057.90526768,452187.6623714234,3949651.9013275644,88.93730261921883,-2.1740583411322705,48.0,404.0
2058.005140448,452187.45049776766,3949651.592305079,88.94154999405146,-2.3585939771864153,47.0,397.0
2058.105971904,452187.19218717754,3949651.335390271,88.91677283681929,-2.568994962904189,47.0,391.0
2058.20810192,452186.892020604,3949651.1308865394,88.92963869404048,-2.738758878919813,47.0,389.0
2058.305568352,452186.57107015303,3949650.988864857,88.92543262802064,-2.9242506374782984,47.0,392.0
2058.405324192,452186.2313555789,3949650.91150571,88.9100793376565,-3.1080385708279072,47.0,391.0
2058.505492224,452185.8865382913,3949650.8916705973,88.887626349926,3.0879548587746384,47.0,389.0
2058.607176672,452185.546963845,3949650.937302563,88.88001994416118,2.80931595293154,47.0,394.0
2058.725317504,452185.546963845,3949650.937302563,88.88001994416118,2.61029074880285,47.0,392.0
2058.805496544,452184.9230958418,3949651.2110064747,88.82526650559157,2.5185796485424343,47.0,392.0
2058.905527744,452184.66600554046,3949651.430068719,88.82910385169089,2.355810971784621,47.0,389.0
2059.005370112,452184.4505713221,3949651.6863515973,88.81296460237354,2.0908937015480764,47.0,393.0
2059.107111104,452184.28604887374,3949651.968350917,88.80928928498179,1.929890870194994,48.0,390.0
2059.208793952,452184.1707929747,3949652.281564489,88.79673442058265,1.74284488020476,48.0,393.0
2059.30546992,452184.11568532337,3949652.6011417783,88.7852453943342,1.5842658939308878,48.0,265.0
2059.405390112,452184.11076737405,3949652.931671953,88.79645449016243,1.4123681027094526,52.0,252.0
2059.506821376,452184.1566598832,3949653.260319686,88.75719828996807,1.336195673412747,53.0,256.0
2059.605381184,452184.2353344625,3949653.581388872,88.78363521024585,1.253200739754571,52.0,53.0
2059.721629696,452184.34321367904,3949653.9006750053,88.77550398372114,1.1807902312808567,58.0,421.0
2059.805436864,452184.4650942418,3949654.2120794146,88.73539919871837,1.1900283457438152,54.0,427.0
2059.905834272,452184.6101124173,3949654.5455024694,88.74928155168891,1.0414303188323975,49.0,406.0
2060.005523424,452184.78621945163,3949654.847938979,88.73803678993136,0.8553275082906089,47.0,399.0
2060.106533472,452185.00519926904,3949655.10478347,88.73250306211412,0.6946677178276913,48.0,372.0
2060.208158976,452185.26715532725,3949655.336465693,88.76891872100532,0.5187083036634658,49.0,249.0
2060.305663488,452185.55957985745,3949655.4936962994,88.76203826908022,0.4366655663384332,53.0,-20.0
2060.405480736,452185.8674898061,3949655.620258479,88.75072410237044,0.4082560577392579,58.0,-48.0
2060.506282208,452186.1903436996,3949655.7589184837,88.74366902373731,0.47439194573296445,56.0,-150.0
2060.605559488,452186.5137391014,3949655.911835944,88.74864318128675,0.4821808704800075,55.0,-216.0
2060.724083232,452186.8303835109,3949656.0711005814,88.75143584050238,0.598710696326362,53.0,-283.0
2060.8067464,452187.13388796395,3949656.2678839,88.75231326185167,0.7033902062310113,51.0,-275.0
2060.906144192,452187.423743942,3949656.4917182205,88.75912054348737,0.8301003943549262,51.0,-264.0
2061.00548176,452187.67758489435,3949656.7596222297,88.75707283150405,0.9057145919799806,51.0,-275.0
2061.106217536,452187.8985172352,3949657.059746667,88.787423546426,0.9974434598286948,51.0,-321.0
2061.208640064,452188.08590364316,3949657.3835397237,88.79443699028343,1.1881002629597983,50.0,97.0
2061.30630448,452188.2207299745,3949657.7201334075,88.78353558760136,1.2835192326439755,58.0,223.0
2061.405636736,452188.3266954068,3949658.071937754,88.77553164493293,1.2563424752553307,55.0,357.0
2061.505896128,452188.44150510844,3949658.4324730476,88.73566287197173,1.1675682175954185,49.0,404.0
2061.605952576,452188.6229652738,3949658.7658797037,88.49637730047107,0.908601991441515,48.0,389.0
2061.72470912,452188.83360839536,3949659.0805295785,88.76776958443224,0.733512390560574,48.0,275.0
2061.805630016,452189.09072180325,3949659.321897263,88.74401391949505,0.657188421037462,51.0,-38.0
2061.906139392,452189.39321091515,3949659.5308971484,88.74866701755673,0.531644904666477,59.0,-105.0
2062.00561792,452189.70486313617,3949659.705070515,88.75809000059962,0.5857468783060712,55.0,-240.0
2062.106200896,452190.03165779886,3949659.8915371248,88.73642534483224,0.7127770161098907,52.0,-379.0
2062.208257056,452190.3310066441,3949660.1394641,88.75848467368633,0.8433914154900446,49.0,-370.0
2062.305813408,452190.5938019927,3949660.4099303316,88.75075414124876,0.9941358935038251,48.0,-420.0
2062.405725664,452190.80902072135,3949660.724318078,88.73721450008452,1.0681839480929904,48.0,-435.0
2062.506081888,452190.97678787267,3949661.046598511,88.73227527644485,1.3401068552864923,48.0,-431.0
2062.606175584,452191.0657119205,3949661.4051998747,88.71752235852182,1.498594807624817,47.0,-412.0
2062.722157408,452191.1039458525,3949661.7585092066,88.70437579229474,1.703589024220602,48.0,115.0
2062.805922784,452191.07242978184,3949662.105965632,88.70258576143533,1.8191196062247252,56.0,341.0
2062.907062592,452190.99395378557,3949662.448765728,88.69320479687303,1.748106748151809,51.0,419.0
2063.006229376,452190.9261497982,3949662.810748865,88.70363267417997,1.641222792938051,46.0,396.0
2063.105871392,452190.9149412522,3949663.1698476234,88.68019636534154,1.4360407689412438,47.0,397.0
2063.208638208,452190.9908406118,3949663.5193253956,88.67611346580088,1.1660119232601593,48.0,401.0
2063.30589664,452191.1155421811,3949663.8386262567,88.68697284441441,0.9843647181193036,48.0,397.0
2063.406023072,452191.30415875243,3949664.1307116183,88.69021700881422,0.8271718699137369,48.0,374.0
2063.50591088,452191.52278763684,3949664.3790165484,88.67673538252711,0.6847909350925024,49.0,288.0
2063.606143296,452191.7876637525,3949664.585592311,88.6844520047307,0.557960233476427,51.0,316.0
2063.724575584,452192.0647626204,3949664.7646994796,88.81949020456523,0.45287532975938605,51.0,201.0
2063.807353312,452192.3682281838,3949664.886003196,88.67325272411108,0.3325971416897245,54.0,-121.0
2063.906220832,452192.6946424685,3949664.9811212216,88.66584310214967,0.30945029958089193,58.0,-244.0
2064.005839072,452193.02696285816,3949665.07372838,88.67265436425805,0.3184988598293728,53.0,-384.0
2064.107179424,452193.3724850037,3949665.1870687515,88.6693005412817,0.5178571230570477,49.0,-423.0
2064.209351744,452193.69425673067,3949665.3491466437,88.67747998889536,0.6874742401970759,48.0,-445.0
2064.30601904,452193.9771102103,3949665.5529138595,88.68036472145468,0.8722935587565106,47.0,-434.0
2064.40598384,452194.20597448404,3949665.8079064344,88.66365777608007,1.0491436814202202,47.0,-439.0
2064.506503136,452194.3860754718,3949666.0955767934,88.66990839224309,1.2306895713806152,48.0,-431.0
2064.606029472,452194.50367964065,3949666.4031692697,88.69169473089278,1.399206079588996,48.0,-396.0
2064.723947936,452194.56281837187,3949666.7247187933,88.66783186700195,1.565253025594685,49.0,-236.0
2064.805917856,452194.5758325943,3949667.053097578,88.67538629565388,1.6572532833894393,50.0,138.0
2064.906086944,452194.52910803363,3949667.3744104863,88.68281909171492,1.7751944014178678,58.0,313.0
2065.006210848,452194.45374269615,3949667.702309724,88.6765946149826,1.6389847422653068,49.0,404.0
2065.106160352,452194.42785897024,3949668.0344258808,88.65625839587301,1.4575799603992043,47.0,401.0
2065.208957536,452194.4622710213,3949668.3741129884,88.6563088875264,1.2682086955176461,48.0,402.0
2065.3060512,452194.54524418624,3949668.691880055,88.65165375638753,1.097871458689372,47.0,400.0
2065.406761728,452194.69933772663,3949668.985448953,88.62855961825699,0.9220406765407989,47.0,400.0
2065.50704544,452194.8990597269,3949669.233315465,88.62387306336313,0.7883570760091146,48.0,402.0
2065.606400128,452195.12186038,3949669.4589864323,88.64025671221316,0.5760658052232531,48.0,404.0
2065.72090656,452195.392937863,3949669.624754904,88.62714817002416,0.4153449927435982,48.0,408.0
2065.807148256,452195.6832623183,3949669.734034763,88.62006348278373,0.24774739159478082,48.0,409.0
2065.906272032,452195.9802731845,3949669.8075877693,88.6383762108162,0.053466200086805596,48.0,416.0
2066.006138784,452196.2825713646,3949669.819953396,88.66291604191065,-0.1072913453843858,47.0,415.0
2066.107243712,452196.5876097033,3949669.7774419463,88.63031544536352,-0.2758159222073025,47.0,415.0
2066.209459584,452196.8730059094,3949669.691537325,88.66022113896906,-0.4683121032714846,47.0,415.0
