timestamp,x,y,z,yaw,v_horizontal,v_vertical,accel,steer
2130.343382592,452253.7498365752,3949687.158238974,92.756727039814,0.11764352756076395,0.023101701717969703,-0.026044151514272355,1.0,5.0
2130.44320064,452253.74596676853,3949687.1507713795,92.74103194568306,0.10176542578803165,0.08692405997464629,-0.07463326314229328,0.0,4.0
2130.560247456,452253.74785887444,3949687.1445441907,92.6656892169267,0.11375235917833117,0.022967772468815963,-0.18891301421620246,0.0,3.0
2130.643274176,452253.7744437724,3949687.1365380595,92.68438425380737,0.11029147254096139,0.050967214238553785,0.08471623948874815,0.0,3.0
2130.745019776,452253.778744171,3949687.1426113783,92.72599636390805,0.10817200554741757,0.03312870981233973,0.1308050523360124,0.0,4.0
2130.745164672,452253.778744171,3949687.1426113783,92.72599636390805,0.1089855880737305,0.03350314242828312,0.04328170304983737,0.0,4.0
2130.943390912,452253.785513668,3949687.1443251544,92.69554672203958,0.11401334974500864,0.015697270218996452,-0.053234188799792304,1.0,5.0
2131.04651904,452253.7880185468,3949687.1433699075,92.6934664119035,0.11446066708034944,0.03036955031204596,-0.007955484355740401,1.0,5.0
2131.14390336,452253.7909476653,3949687.1456661625,92.69109103269875,0.11516791025797525,0.011199931837441935,-0.11577601027420081,0.0,4.0
2131.243059808,452253.7911154427,3949687.1414690064,92.6959060691297,0.11209910837809245,0.023262614852895533,0.06850643784343098,0.0,4.0
2131.343251968,452253.7873372788,3949687.1384442034,92.66826912853867,0.09997841898600271,0.035126898625002734,-0.02291692036782248,0.0,4.0
2131.443564128,452253.78727859113,3949687.140017521,92.67273695860058,0.10779322984483498,0.042052587353013995,0.030331980023396085,0.0,4.0
2131.563097888,452253.7877318755,3949687.1344321854,92.63459699228406,0.10569372643364797,0.005080621541565036,-0.09963982729256901,0.0,4.0
2131.643363808,452253.7792467669,3949687.11801823,92.53654517605901,0.10799166785346138,0.006179663400583328,-0.03212019419579833,0.0,4.0
2131.743002304,452253.7849761672,3949687.128088987,92.54869671352208,0.0964264984130858,0.012741247221841188,-0.0921208345717115,0.0,4.0
2131.843068096,452253.78616463754,3949687.129369571,92.55954077746719,0.09979675038655601,0.04699768768451159,0.10290501889746533,50.0,-400.0
2131.943663392,452253.78599541466,3949687.131372193,92.59883139561862,0.11645848931206616,0.04553216322806089,-0.008044933276733713,50.0,-400.0
2132.04641136,452253.81371381256,3949687.1353246816,92.58580308780074,0.1473486726548936,0.25110923169643934,-0.0967539098882323,50.0,-400.0
2132.143869216,452253.86519558175,3949687.137657019,92.59762538224459,0.18206108347574884,0.5795503508649005,0.08176328950166986,50.0,-400.0
2132.243128416,452253.95779992966,3949687.163325067,92.5872554872185,0.23844622548421218,1.2473099109836028,-0.2867497931202577,50.0,-400.0
2132.343385696,452254.02939343377,3949687.184021747,92.6647990969941,0.31062522294786243,0.9657645302386345,0.17265399773602227,50.0,-400.0
2132.443665952,452254.1326898872,3949687.2295769677,92.64317580126226,0.36659578789605046,1.2134645315479817,-0.04962475914716688,50.0,-400.0
2132.563988096,452254.2351398086,3949687.28291611,92.63576401118189,0.46801085281372085,1.2011379770818904,-0.3850693390249963,50.0,-400.0
2132.564108992,452254.2351398086,3949687.28291611,92.63576401118189,0.5363547795613607,1.1448632728434247,-0.004090437374433542,50.0,-400.0
2132.744622624,452254.42551544134,3949687.4040349755,92.679035670124,0.6233933368259007,1.1449682755765997,0.0952034131848713,50.0,-400.0
2132.843559552,452254.5269823695,3949687.4778229184,92.67515526060015,0.6917835125393338,1.3005927938708761,0.12653663456668673,50.0,-400.0
2132.943176192,452254.61163801386,3949687.5641736006,92.67368404846638,0.7868152219984267,1.3461691553550728,-0.11191772695703939,50.0,-400.0
2133.046360384,452254.69636549527,3949687.666490151,92.673438873142,0.9717347577412926,1.297698606956164,-0.008129340469502477,50.0,-400.0
2133.144325152,452254.7774245385,3949687.789213859,92.67552620638162,1.01146601316664,1.5169148979144713,0.05172749462531023,50.0,-400.0
2133.243298784,452254.835715676,3949687.913833743,92.66514684911817,1.1220965338812934,1.4547596268681742,-0.2254541444243484,50.0,-400.0
2133.343416448,452254.89497397735,3949688.054716358,92.68415871076286,1.2211217250823976,1.507130284069975,0.020459629309372174,50.0,-400.0
2133.443257856,452254.924246055,3949688.1862153844,92.67993748467416,1.3651283443239004,1.3413923894542243,0.02443393974135266,50.0,-400.0
2133.56329504,452254.9421717388,3949688.327387726,92.66749104950577,1.519889262199402,1.3980471654156057,-0.10193232472020719,50.0,-400.0
2133.644389696,452254.95743809873,3949688.465569411,92.66688119061291,1.5800980302969914,1.4564686767865818,-0.0339657744563554,50.0,-400.0
2133.743668416,452254.94642272434,3949688.611553699,92.68756346683949,1.7580448856301072,1.4837534216234594,0.08931691811994558,50.0,-400.0
2133.843207296,452254.91064088827,3949688.743355144,92.67851190920919,1.8166957611455155,1.3911681418542161,0.17080595466339699,50.0,-400.0
2133.943583712,452254.8729106009,3949688.8791775773,92.65441716928035,1.935009000349074,1.4070056341519679,-0.12809845455746827,50.0,-400.0
2134.047245408,452254.8134095284,3949689.007273611,92.66511947195977,2.0943018843280243,1.4035769192633358,0.040745150547562226,50.0,-400.0
2134.143834688,452254.74713002716,3949689.1328494675,92.65046005509794,2.119757315100594,1.3884138492071725,-0.13879626780825716,50.0,-400.0
2134.243099584,452254.66492758825,3949689.2490788572,92.67384620103985,2.2552078257614006,1.392894266714005,0.051602633351018445,50.0,-400.0
2134.343235648,452254.56695631286,3949689.356180642,92.66428065113723,2.3570604258590575,1.4500111902252288,-0.14509069507856986,50.0,-400.0
2134.443351904,452254.46049186884,3949689.445076438,92.6418040478602,2.4616775828414794,1.3818191012171661,-0.18346497588167232,50.0,-400.0
2134.559537728,452254.35381551867,3949689.5264348015,92.66044287662953,2.612015069956279,1.4033591414707471,0.04260907928545343,50.0,-400.0
2134.643122592,452254.23958931176,3949689.580939606,92.6705301553011,2.678331961096687,1.4049433921977952,0.04323772638194029,50.0,-400.0
2134.743919552,452254.1082992928,3949689.626472263,92.67855353467166,2.77596878496279,1.4026405835129596,-0.0013380162233508908,50.0,-400.0
2134.844112928,452253.9805969233,3949689.6738338047,92.70526424143463,2.9447451691045,1.385425000351486,0.19090063760062992,50.0,-400.0
2134.943732928,452253.85126948776,3949689.699465231,92.66714382171631,2.994012628550029,1.4362661203846405,-0.043448147811273666,50.0,-400.0
2135.046070048,452253.7178430367,3949689.7040082696,92.67816148605198,3.1411165476852294,1.3446319866881733,-0.09508743770873601,50.0,-400.0
2135.143582528,452253.567980924,3949689.7138762474,92.72823080793023,-3.0353636779785154,1.419297023537361,0.002985873339734654,50.0,-400.0
2135.243176416,452253.4380554986,3949689.6986067,92.71878123376518,-2.9686773274739577,1.302026762886589,-0.03832627183898102,50.0,-400.0
2135.344163776,452253.30334073585,3949689.6636224925,92.70429618377239,-2.8624138403998476,1.4113660482635617,-0.03264312650182724,50.0,-400.0
2135.443200672,452253.178474139,3949689.6232513026,92.73308406677097,-2.769233420477973,1.3099882774724119,0.20159914714038965,50.0,-400.0
2135.55793392,452253.0218700049,3949689.574129943,92.65912223421037,-2.574982706705729,1.35854682971207,-0.0754545704010739,50.0,-400.0
2135.643029536,452252.9258934682,3949689.4903480485,92.65143447648734,-2.531303453233507,1.343995521378948,0.07659376995715023,50.0,-400.0
2135.745484992,452252.8260914493,3949689.409139912,92.66594105493277,-2.385547208997938,1.3234148373730081,-0.08525804402439613,50.0,-400.0
2135.843855424,452252.95602294593,3949689.20898855,91.42488362919539,-2.2897835015190973,1.3064627364190395,-0.4501684239836389,50.0,-400.0
2135.943383392,452253.03675918025,3949689.028047159,90.52578713558614,-2.1869787716335725,1.3370268657234197,-0.49562148481912316,50.0,-400.0
2136.046106176,452252.9678662778,3949688.9310249053,90.56157058663666,-2.0829323069254553,1.2256644036100588,0.17638563196832746,50.0,-400.0
2136.143374272,452252.0514704978,3949688.2366350694,88.9607273126021,-2.0325040317111553,1.2256507450983312,0.04111144406545686,50.0,-400.0
2136.243128096,452252.86566466297,3949688.7168492326,90.81449038535357,-1.886912553575304,1.231769309570296,0.11739648938163955,50.0,-400.0
2136.344680096,452252.7763123866,3949688.630433321,91.16825534123927,-1.836189615885417,1.2776371430066615,-0.1370185536519003,50.0,-400.0
2136.444023328,452252.69175002613,3949688.5259698983,91.46709221508354,-1.75323587375217,1.3208484093103394,-0.014709517429208563,50.0,-400.0
2136.562827424,452252.5723038041,3949688.451508905,91.95032211299986,-1.6409513702392582,1.2237420082712984,-0.34497950313039105,50.0,-400.0
2136.643275456,452252.4521996375,3949688.41107105,92.80417486932129,-1.5910559895833334,1.2543527398720211,0.14664941237516205,50.0,-400.0
2136.74333264,452252.4702324249,3949688.2979724095,92.75017530284822,-1.4858811832004124,1.1803299570502321,0.06441418051172976,50.0,-400.0
2136.844749376,452252.4877233685,3949688.1735028652,92.75426856428385,-1.337211320665148,1.2577958998025922,0.09050982917310613,50.0,-400.0
2136.945224288,452252.50196650083,3949688.0584849915,92.80443133041263,-1.2617473822699654,1.2293436905833532,0.14926752551246958,50.0,-400.0
2137.046206304,452252.54505579494,3949687.944370544,92.80811369046569,-1.182479449801975,1.241720248655571,-0.050816163062007313,50.0,-400.0
2137.14331024,452252.7423129567,3949687.7923414907,93.06551242433488,-1.0493705342610677,1.2208884188782423,-0.05479902929183844,50.0,-400.0
2137.242904832,452252.80732994253,3949687.6813281556,93.08475112449378,-1.0258595564100481,1.2396280283516232,0.21590120578574812,50.0,-400.0
2137.344239616,452252.87675019953,3949687.584398938,93.03052191715688,-0.9087183125813802,1.3194712991810655,-0.05497706854542961,50.0,-400.0
2137.443812512,452252.953069595,3949687.496008942,93.03811112232506,-0.8531676483154297,1.1761597031374937,0.09297334223501974,50.0,-400.0
2137.561086752,452253.0267699584,3949687.424134846,93.06332146096975,-0.693868109809028,1.2431796648688478,0.22506854895887218,50.0,-400.0
2137.561230272,452253.0267699584,3949687.424134846,93.06332146096975,-0.6168777559068468,1.1942458726144347,-0.06395954796293007,50.0,-400.0
2137.743376864,452253.2294533947,3949687.2894545225,93.06651800684631,-0.5144057523939345,1.3260446333028975,0.13781551494096678,50.0,-400.0
