timestamp,x,y,z,yaw,v_horizontal,v_vertical,omega,velocity,steering_angle
1734277159.6947324,-12.760453143623087,-12.84585136586751,-7.219945105844297e-31,-1.0535450726848472,1.587754101394259,0.42672217426707326,0.7667527815137275,0.0,0.23533372581005096
1734277159.7197344,-12.743409504266987,-12.858894490815317,-7.730020416028619e-31,-1.0313071539593306,1.5906062410592339,0.4403672473098416,0.7759176987513793,0.0,0.23533372581005096
1734277159.7448092,-12.711726240175269,-12.8794032117221,4.008667957295742e-31,-0.9920735237763756,1.6022182713808093,0.45792306680507106,0.7797449041051243,0.0,0.23533372581005096
1734277159.7697494,-12.679933744068066,-12.90679759223081,-3.2480259334969555e-31,-0.9722758150400859,1.6233208910746553,0.4731950849760496,0.7895349541146529,0.0,0.23533372581005096
1734277159.7948081,-12.647054053463968,-12.933800416002635,4.374429822432743e-31,-0.9522329801481058,1.6405464883333145,0.4863320615237658,0.7948472817696073,0.0,0.23533372581005096
1734277159.8197293,-12.684474642916223,-12.901803627131365,-8.253512677892336e-31,-0.9508896277963406,1.5934030777725021,0.48616025237806565,0.7997015761745375,0.0,0.23533372581005096
1734277159.8447363,-12.6609593549465,-12.922886194692564,1.1850416643801004e-30,-0.9113320486558828,1.6011816013192077,0.49723678927819087,0.8074900023507007,0.0,0.23533372581005096
1734277159.8697138,-12.626493894648782,-12.946667335345554,9.262021592850146e-32,-0.8913631456444382,1.6108695764782182,0.513844254739775,0.8019227766070797,0.0,0.23533372581005096
1734277159.894738,-12.6330893429881,-12.946642790978327,2.535115556842877e-31,-0.8703816499152865,1.5925419616618406,0.5208256837824435,0.8046056788425815,0.0,0.23533372581005096
1734277159.9197044,-12.597429383575719,-12.96872561365595,3.1556949421736525e-30,-0.8497377780412908,1.6055155066905826,0.5328048840729602,0.8200543473551101,0.0,0.23533372581005096
1734277159.9447122,-12.606802869225522,-12.958698904874064,-1.2297062252826782e-30,-0.8405850624012801,1.5882012156651466,0.5382917629788394,0.8250572752188405,0.0,0.23533372581005096
1734277159.9697177,-12.569895938933549,-12.979071505545045,-4.123457449082539e-31,-0.8197941046703741,1.6009270329821579,0.5597662271655145,0.8295009136903871,0.0,0.23533372581005096
1734277159.9947045,-12.58644655327747,-12.970483467710661,2.442823967383556e-30,-0.8086067210583071,1.5714059558967732,0.5567254361989608,0.819355344927069,0.0,0.23533372581005096
1734277160.0196972,-12.55562246285107,-12.985175546929081,-1.856945076949803e-30,-0.7684122686895668,1.5759128781818459,0.5704546169287146,0.8185208402623898,0.0,0.23533372581005096
1734277160.0449016,-12.51660798033754,-13.002450204422674,-2.350455230987542e-31,-0.7472962738884477,1.5931639431687266,0.5889019129022779,0.8319786986390743,0.0,0.23533372581005096
1734277160.0697198,-12.527356668573395,-12.995731598813107,9.466470100136511e-31,-0.7277287615955884,1.5713977229986327,0.5920782994159144,0.844607517301597,0.0,0.23533372581005096
1734277160.0947,-12.487995663795592,-13.010417526621323,-4.588847085469624e-31,-0.7061945150968431,1.5788804825377722,0.6133274220696375,0.8567484947095035,0.0,0.23533372581005096
1734277160.1196811,-12.498567965928462,-13.011485976418777,2.340347983096346e-30,-0.6823562300600995,1.5565193120369591,0.604919569402731,0.8680629398260972,0.0,0.23533372581005096
1734277160.144663,-12.45843610017756,-13.024293051334928,-4.9873775601221715e-30,-0.6607886940669601,1.5729032123238178,0.6220027567329504,0.8647711627364232,0.0,0.23533372581005096
1734277160.1702373,-12.470959983936803,-13.024911370547276,1.2345311549373843e-31,-0.6489089446278253,1.5484822899766426,0.6283712536566675,0.857608609056889,0.0,0.23533372581005096
1734277160.1947353,-12.431176205468855,-13.035046615434954,3.529930995902803e-30,-0.6277140456513185,1.5542183403405478,0.6537538572324841,0.8627466899647462,0.0,0.23533372581005096
1734277160.219703,-12.446992900758236,-13.032370162358129,3.3954331607497064e-30,-0.6184411471633502,1.5238789406663293,0.6510711378943854,0.8776422716874466,0.0,0.23533372581005096
1734277160.2447245,-12.406203925572571,-13.041167160723992,-2.52095395496153e-30,-0.5961469660713501,1.5358354973538224,0.6680850182118869,0.8869326245015504,0.0,0.23533372581005096
1734277160.2704322,-12.419294982249713,-13.044103967182878,-1.285073557171169e-31,-0.5730890519205939,1.5087456939660322,0.6624944877155444,0.8907060797236688,0.0,0.23533372581005096
1734277160.2946641,-12.386997839604971,-13.050565352650944,-1.6683346387431882e-30,-0.5296256395797126,1.5071303443092974,0.6782176551586743,0.886876507717325,0.0,0.23533372581005096
1734277160.319659,-12.345654201051197,-13.054728793479061,1.361963477183339e-30,-0.5071405451472534,1.5155355834533044,0.6985506765444984,0.8958051111196177,0.0,0.23533372581005096
1734277160.3446493,-12.354264984589403,-13.05487692381008,1.165756961907198e-30,-0.48587720244337534,1.4951847960408116,0.6984222675540985,0.9013438402599575,0.0,0.23533372581005096
1734277160.3696368,-12.312954508625094,-13.05687905078284,-9.05011331422254e-31,-0.46328349662605467,1.5037275493730933,0.7124512809770616,0.9033294482831014,0.0,0.23533372581005096
1734277160.3946283,-12.329206252706165,-13.059345852682013,-8.043953277331393e-31,-0.4520901021991358,1.4754642403189353,0.7051560986621748,0.9051449061163557,0.0,0.23533372581005096
