timestamp,x,y,z,yaw,v_horizontal,v_vertical,omega,velocity,steering_angle
1734276857.718396,-12.274985450141399,-13.496524582851782,2.373119100632615e-31,1.1294428886877368,0.5990479004626781,-0.08765896688786728,-0.0011353708734218263,0.0,0.0010469936532899737
1734276857.7418048,-12.284864166537922,-13.50981286798395,1.3015311392029709e-31,1.1294673872190766,0.5885213605494478,-0.08506225638926984,-0.0012210031179826222,0.0,0.0010469936532899737
1734276857.7668524,-12.276560702650547,-13.49728398685638,-5.505286182076051e-32,1.1294331543906448,0.5994855302690371,-0.08637844559400192,-0.0013247206197359728,0.0,0.0010469936532899737
1734276857.7918053,-12.284816093174182,-13.508826327206046,-1.2951820863329615e-31,1.1293909111395202,0.5907893676640499,-0.08397529835668593,-0.0013267647558176164,0.0,0.0010469936532899737
1734276857.8168452,-12.288990253609509,-13.517322335444142,8.307257936176085e-34,1.129441302571923,0.5853397399769297,-0.08321322929058454,-0.001482820202645805,0.0,0.0010469936532899737
1734276857.8418024,-12.280801634986853,-13.5048889605391,1.2386385301597132e-31,1.1294043959741984,0.5962308659492581,-0.08431212321394442,-0.001479120599008301,0.0,0.0002363129024161026
1734276857.8668032,-12.289580238838207,-13.516745672907662,-1.4189278624328566e-34,1.1294618438965216,0.5864432653090421,-0.08176556225480408,-0.0012767255303682298,0.0,0.0002363129024161026
1734276857.8917952,-12.281406981075175,-13.504242984739463,2.1746884743052404e-32,1.1294281492906706,0.5975274393256175,-0.08255021687908372,-0.0013425664487979412,0.0,0.0002363129024161026
1734276857.9168212,-12.284391803549182,-13.508677055268656,1.0586132788832528e-31,1.1294058257404107,0.5949136475398733,-0.08210398212104757,-0.0012448940488373886,0.0,0.0002363129024161026
1734276857.9417963,-12.276117667359992,-13.49600164495928,-3.3130040074427877e-31,1.1293791161467504,0.6059853432871897,-0.08322077020396243,-0.0011231353325497403,0.0,0.0010469936532899737
1734276857.9668067,-12.284164158680227,-13.508271792260539,-2.5584232497779104e-32,1.1294207019331008,0.596718985000588,-0.08140137260881819,-0.0012100916276857638,0.0,0.0002363129024161026
1734276857.9918008,-12.275876753573703,-13.495535204780886,4.2452109998630413e-32,1.1293907143453776,0.6079027567219091,-0.08256628256352416,-0.0012029337993257284,0.0,0.0010469936532899737
1734276858.0167494,-12.283605267795965,-13.509308077340645,-4.308455152266776e-32,1.1295183195033713,0.5976116087786073,-0.08139565050884787,-0.0012022329758080564,0.0,0.0010469936532899737
1734276858.0417705,-12.289260101759869,-13.516492031098704,4.54896969146439e-34,1.1294713794687878,0.5921803839460652,-0.07936110409837734,-0.0011931151310549098,0.0,0.0010469936532899737
1734276858.0667393,-12.281066860999083,-13.503835821324046,1.6075360958736227e-31,1.129441925139439,0.6038948287058367,-0.08063667731434376,-0.0011807332109663134,0.0,0.0002363129024161026
1734276858.091776,-12.289753586228445,-13.51562072583012,-8.953457590000246e-34,1.129575629283952,0.5943947804336289,-0.07870333832865398,-0.0013442205850373176,-0.0,0.0010469936532899737
1734276858.1167407,-12.281570206826125,-13.502908372072499,-2.2690803742065236e-31,1.1295454875204227,0.6059388170310254,-0.07957678130613415,-0.0012183026653440566,0.0,0.0002363129024161026
1734276858.1417463,-12.285637483079212,-13.506643994705223,1.0888387655126718e-31,1.1289375827525632,0.6029114038735426,-0.07809184020251951,-0.0013365159453142476,0.0,0.0010469936532899737
1734276858.1667652,-12.27735002686664,-13.493726822570274,-1.4511517862047345e-31,1.1289021116563775,0.6140474989269232,-0.07922408312009767,-0.0013929862995882907,0.0,0.0010469936532899737
1734276858.1917524,-12.286305319400403,-13.506889577237835,-2.0236747529184545e-32,1.1289807093705324,0.6042134496151611,-0.07691997912292299,-0.0014092271729931288,0.0,0.0010469936532899737
1734276858.216716,-12.278038033726945,-13.49394767078496,2.269540808480299e-31,1.1289389469079816,0.6157139907879163,-0.07812699327906504,-0.0015922771928996479,0.0,0.0002363129024161026
1734276858.2417328,-12.2864573734746,-13.505601767205592,-5.332093906392417e-32,1.1288922004603743,0.6068172544402386,-0.07607425149906369,-0.0014582363208686714,0.0,-0.000574367877561599
1734276858.2667305,-12.2908202461224,-13.513564569975724,-2.4275179524363e-35,1.1289346233093944,0.601301403751202,-0.07544942421340294,-0.0012251291926619404,0.0,0.0002363129024161026
1734276858.291742,-12.282613262583299,-13.500652237791101,-5.507499511718175e-33,1.1289026634977957,0.6126694253819364,-0.07642241769551367,-0.001273731159984303,0.0,0.0010469936532899737
1734276858.316713,-12.292161374832455,-13.512658735663814,-4.1718095101964585e-35,1.1288604138000036,0.6027838961346111,-0.0739170446566285,-0.0009555718855052374,0.0,-0.000574367877561599
1734276858.341711,-12.28396928876172,-13.499700503073049,-1.064379059812214e-31,1.1288330793461407,0.6143395346347454,-0.07506393842251753,-0.0010828059199577893,0.0,0.0010469936532899737
1734276858.3667023,-12.286874993495573,-13.505116017781127,-8.151819562224575e-33,1.128922437246294,0.6109073264169982,-0.07480727789213966,-0.0011296687130387514,-0.0,0.0018576744478195906
1734276858.391714,-12.278593843688446,-13.491978086032365,-1.179907030289815e-31,1.1288987176068348,0.6221876421704401,-0.07552909872701795,-0.0010036448623255674,0.0,0.0010469936532899737
1734276858.416695,-12.286408940061827,-13.506232366303554,1.6005352842300027e-31,1.1291091362759333,0.6117204195025978,-0.0747577177368798,-0.0014253036818582287,0.0,0.0010469936532899737
