timestamp,x,y,z,yaw,v_horizontal,v_vertical,omega,velocity,steering_angle
1734276691.6159081,-4.424965727314404,-11.390553378548503,5.278555680201262e-34,0.008709012569992236,1.0580733449527804,-0.14911607601386442,-0.0013304889398955007,0.0,-0.001385048613883555
1734276691.6418664,-4.397225226390862,-11.394199263280633,-7.857725203667869e-32,0.008676171263756418,1.0767598890358403,-0.150972683476006,-0.0012684518549629152,0.0,-0.001385048613883555
1734276691.6668375,-4.423161945274289,-11.391218079947578,1.091102388577132e-33,0.00879358325086299,1.057769610600869,-0.1482080375340192,-0.0012654122228248539,0.0,-0.001385048613883555
1734276691.6918375,-4.396461619828427,-11.394715136872838,7.819079767506206e-33,0.008762813144065353,1.07573331930379,-0.15031964612667562,-0.0012338538526007444,0.0,-0.000574367877561599
1734276691.716822,-4.422070360417354,-11.390446510524985,8.317028552746525e-35,0.008794575379117209,1.0574211541390819,-0.1465909587381191,-0.0012840668036337417,0.0,0.0002363129024161026
1734276691.7418382,-4.39537067120719,-11.393904840401193,5.000888566243035e-32,0.008754319163905679,1.075135167720198,-0.14866979152822146,-0.0015803249638096529,0.0,0.0002363129024161026
1734276691.7658808,-4.422295378854513,-11.389808729605631,8.135614195856545e-34,0.008709192066710615,1.0556280317956703,-0.1445089154518444,-0.0014935811870670503,0.0,-0.000574367877561599
1734276691.7918785,-4.394571716041577,-11.39334614474607,3.701706820180232e-31,0.008669694825819361,1.0744719798622626,-0.146400721684713,-0.0015180166724197057,0.0,-0.001385048613883555
1734276691.8168066,-4.40576123674506,-11.392202863772976,5.893606502791136e-32,0.008668085446814633,1.0660899026724082,-0.14500451738290374,-0.0016502851477001289,0.0,-0.001385048613883555
1734276691.8417983,-4.378853095823732,-11.39563812382439,2.359039701398699e-33,0.00862824695608744,1.084292533681529,-0.14742640845905783,-0.0016112183169486787,0.0,0.0002363129024161026
1734276691.866805,-4.4051014281519105,-11.392025580694883,-1.6628369848357993e-31,0.008684491683222719,1.0656808032265133,-0.14442279429673996,-0.0017031927441971998,0.0,-0.000574367877561599
1734276691.8918066,-4.422141030032707,-11.390651189888235,-7.093414312424851e-35,0.008872426428143234,1.053266144429055,-0.14261352754595563,-0.001537712669645792,0.0,-0.000574367877561599
1734276691.9167852,-4.3955760045357835,-11.39400419369036,1.6055820285576566e-31,0.008823747324958834,1.0712987361705184,-0.14465556772053856,-0.0019123045001452608,0.0,-0.001385048613883555
1734276691.9417827,-4.420836493986337,-11.390170416394353,-2.03307607305117e-34,0.008772486399324375,1.0531788417009955,-0.1414391338432905,-0.0019108535962073243,0.0,-0.001385048613883555
1734276691.9667864,-4.394254661272487,-11.393482368164628,-1.0715827060965178e-31,0.008725444397811978,1.0710057114217073,-0.14293236694094413,-0.001883997555124188,0.0,-0.000574367877561599
1734276691.991802,-4.4062650153284295,-11.392438636032615,1.8183342491368769e-31,0.00881364549252517,1.0621772813363313,-0.14128563696612084,-0.0018811727393749388,0.0,-0.0021957294084131718
1734276692.016781,-4.37948114929211,-11.395764960973745,1.9208120792904383e-31,0.00876518366483259,1.0801022120947588,-0.14338730986119544,-0.0019220714379714974,0.0,-0.001385048613883555
1734276692.0419796,-4.406724125578319,-11.392108019456735,-7.547638636940095e-32,0.008775898404611572,1.0607598827276563,-0.14030245107447603,-0.0017958558288448687,0.0,-0.000574367877561599
